	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
389	Hag J 7	III_5_0081	Merkweiler (Merkwiller-Pechelbronn), Merkweiler	7.82707, 48.93886	åtzel	atzel	1	atsel	atsel	0	Atzel	Atzel	0
390	Hag J 1	III_5_0082	Lembach-Pfaffenbronn (Pfaffenbronn) , Lembach-Pfaffenbronn	7.83111, 48.99355	åtzel	atsel	2	atsel	atsel	0	Atzel	Atzel	0
391	Stra D 1	III_10_0057	Kittersburg, Kittersburg	7.83346, 48.49695	atzel	azl	2	atsel	atsel	0	Atzel	Atzel	0
392	Stra D 16	na	Müllen	7.83364, 48.46521	atzel	na	999	atsel	na	999	Atzel	na	999
393	Hag Y 4	III_7_0095	Kaltenhausen, Kaltenhausen	7.83521, 48.79041	åtzel	atzel	1	atsel	atsel	0	Atzel	Atzel	0
394	Stra p 9	ungeodnet2	Auenheim, Auenheim	7.83597, 48.6051	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
395	Stra S 1	III_11_0119	Mietersheim, Mietersheim	7.83797, 48.32639	azl, aozl	atzel	2	atsel, aotsel	atsel	0	Atzel	Atzel	0
396	Hag K 22	III_5_0108	Oberkutzenhausen, Oberkutzenhausen	7.84049, 48.93847	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
397	Stra L 8	III_11_0052	Schutterzell, Schutterzell	7.84148, 48.4057	atzl	atzel	1	atsel	atsel	0	Atzel	Atzel	0
398	Stra w 1	na	Neumühl	7.84392, 48.57012	atzel	na	999	atsel	na	999	Atzel	na	999
399	Hag K 21	na	Lobsann	7.84681, 48.96327	adzl	na	999	atsel	na	999	Atzel	na	999
400	Hag R 3	na	Surburg	7.84913, 48.90982	åtzel	na	999	atsel	na	999	Atzel	na	999
401	Hag C 8	III_4_0088	Klimbach (Climbach), Klimbach	7.85041, 49.01803	oͣtzel	åtzel	2	atsel	atsel	0	Atzel	Atzel	0
402	Stra w 10	III_10_0056	Eckartsweier, Eckartsweier	7.85175, 48.52985	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
