	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
1308	TÜB a8	III_8_0106	Vimbuch, Vimbuch	8.11501, 48.71676	fleddermus	fläddrmuus	3	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1309	TUTT h5	III_13_0077	Wildgutach, Wildgutach	8.11606, 48.0323	fledermus	fledermus	0	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1310	TÜB h15	III_9_0102, III_9_0101	Kappelrodeck, Kappelrodeck	8.11791, 48.59087	fledermus	fledermaus, fledermus	0	fledermus	fledermaus, fledermus	0	Fledermaus	Fledermaus	0
1311	TÜB S5, TÜB S6	III_12_0061, III_12_0064, III_12_0062, III_12_0063	Oberprechtal, Unterprechtal, Oberprechtal, Unterprechtal	8.12114, 48.20548	flädermūs, flädermus	flädermus, fledermus, fledermuus	0	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1312	TÜB h14	na	Sasbachwalden	8.12201, 48.62035	fledermus	na	999	fledermus	na	999	Fledermaus	na	999
1313	TUTT w7	na	Aha	8.1233, 47.8356	fledermus	na	999	fledermus	na	999	Fledermaus	na	999
1314	TUTT L1	III_15_0111, III_15_0112	Urberg, Urberg	8.12409, 47.73478	flädrmuus	fledermus	3	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1315	TUTT w4	na	Falkau	8.12453, 47.8699	flädermūs	na	999	fledermus	na	999	Fledermaus	na	999
1316	TUTT L16	III_15_0103	Schlageten, Schlageten	8.12512, 47.71178	fledermus	fledermus	0	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1317	TUTT L11	III_15_0102	Immeneich, Immeneich	8.12543, 47.69719	fledermus	fledermus	0	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1318	TÜB h12	III_9_0094, III_9_0093	Lauf, Lauf	8.12648, 48.65317	fleddermus	fleddermuus, fledermus	1	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1319	TÜB E1, TÜB D2/2, TÜB D3, TÜB D2/1	III_11_0076, III_11_0077	Oberharmersbach, Oberharmersbach	8.12723, 48.37386	fledermǖs, flädermus, fledermus, flǟdermūs	flädermus, fledermus	0	fledermüs, fledermus	fledermus	0	Fledermaus	Fledermaus	0
