	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
398	Co A5	III_14_0045	Seefelden, Seefelden	7.63962, 47.85945	hebamme	h e b a mm e	hebamm	h e b a mm	1
399	Co H11	III_14_0140	Feldberg, Feldberg	7.64081, 47.7737	hebamm	h e b a mm	hebamme	h e b a mm e	1
400	Co m 2	III_13_0039	Gündlingen, Gündlingen	7.64227, 48.01556	hebamm	h e b a mm	hebamme	h e b a mm e	1
401	Hag W 8	III_7_0071	Hüttendorf, Hüttendorf	7.64259, 48.80222	hewamm	h e w a mm	häwamme	h ä w a mm e	2
402	Stra n 6	III_9_0030	Pfettisheim, Pfettisheim	7.64331, 48.66042	hewām	h e w ā m	hewamm	h e w a mm	2
403	Stra v 8	III_10_0032	Holzheim, Holzheim	7.64383, 48.55724	hewaumm	h e w a u mm	hewåmm	h e w å mm	2
404	Stra B 11	III_10_0107	Limersheim, Limersheim	7.64596, 48.45465	hewåmm	h e w å mm	hewaomm	h e w a o mm	2
405	Co W 7, 9/1	III_16_0086	Wittlingen, Wittlingen	7.64842, 47.6562	hebam̄	h e b a m ̄	hebamm	h e b a mm	1
406	Co H5	III_14_0143	Zunzingen, Zunzingen	7.65195, 47.82164	hebamme	h e b a mm e	hebamm	h e b a mm	1
407	Co A7	III_14_0048	Eschbach (bei Heitersheim), Eschbach	7.65221, 47.8908	hebamm	h e b a mm	hebamme	h e b a mm e	1
408	Co e 11	III_12_0104	Königschaffhausen am Kaiserstuhl, Königschaffhausen	7.65562, 48.13337	hehwāmm	h e h w ā mm	hewamm	h e w a mm	2
409	Co W 21	III_16_0078	Tumringen, Tumringen	7.65564, 47.62739	hebam	h e b a m	hebamm	h e b a mm	1
410	Co H4	III_14_0139, III_14_0138	Dattingen, Dattingen	7.65681, 47.83383	hebamme	h e b a mm e	hebamm	h e b a mm	1
411	Stra f 8	III_8_0073	Bilwisheim, Bilwisheim	7.65824, 48.70895	hewåmm	h e w å mm	hewaum	h e w a u m	2
412	Hag P 9	III_5_0063	Gundershofen, Gundershofen	7.6592, 48.90652	hewamm	h e w a mm	hewam	h e w a m	1
413	Stra B 10	III_10_0105	Erstein, Erstein	7.66295, 48.4211	hewamm	h e w a mm	hewam	h e w a m	1
414	Hag H 3	III_5_0064, III_5_0065	Reichshofen (Reichshoffen), Reichshofen, Reichshofen-Werk	7.66338, 48.93223	hewamme	h e w a mm e	hewamm	h e w a mm	1
415	Co Wa 6	III_17_0037	Grenzach (Grenzach-Wyhlen), Grenzach	7.66607, 47.55136	hebamm	h e b a mm	hebamme	h e b a mm e	1
416	Co A6	III_14_0047	Heitersheim, Heitersheim	7.66768, 47.87108	hebame	h e b a m e	hewamm	h e w a mm	2
417	Stra o 6, 7	III_9_0043	Dingsheim, Griesheim, Dingsheim, Griesheim	7.66779, 48.62966	hewāmm	h e w ā mm	hewamme	h e w a mm e	2
418	Stra B 3	III_10_0109	Lipsheim, Lipsheim	7.66966, 48.49284	häwann	h ä w a nn	hewann	h e w a nn	1
419	Stra R 2	III_11_0107	Friesenheim, Friesenheim	7.67044, 48.30971	hebomm	h e b o mm	hewam	h e w a m	3
420	Co u 18	III_13_0127	Niederrimsingen, Niederrimsingen	7.67114, 47.98702	hebamme	h e b a mm e	hebamm	h e b a mm	1
421	Co J1	III_14_0144	Britzingen, Britzingen	7.67237, 47.82744	hebåm	h e b å m	hebamm	h e b a mm	2
422	Stra C 4	III_10_0112	Hipsheim, Hipsheim	7.67249, 48.46706	hewamm	h e w a mm	hewann	h e w a nn	2
423	Hag X 1	III_7_0080	Uhlweiler, Uhlweiler	7.67396, 48.82047	häwamm	h ä w a mm	hewamme	h e w a mm e	2
424	Stra g 8	III_8_0081, III_8_0080	Olwisheim, Olwisheim	7.67511, 48.69681	hewāmm	h e w ā mm	hewamm	h e w a mm	1
425	Stra Y 3	III_12_0036	Weisweil, Weisweil	7.67618, 48.19761	hebamm	h e b a mm	hewamm	h e w a mm	1
426	Hag X 13	III_7_0089	Hochstett, Hochstett	7.67779, 48.77853	hewāmm	h e w ā mm	hewamm	h e w a mm	1
427	Co X 4	III_16_0091, III_16_0092	Haagen, Haagen	7.67898, 47.63703	hebame	h e b a m e	hebamm	h e b a mm	1
428	Hag Q 11	III_6_0078	Merzweiler (Mertzwiller), Merzweiler	7.67936, 48.86259	hewamm	h e w a mm	hewann	h e w a nn	2
429	Stra C 1/1, Stra C 1/2	III_10_0110	Fegersheim, Fegersheim	7.67959, 48.4897	hewam	h e w a m	hewamm	h e w a mm	1
430	Stra R 1	III_11_0106	Boofzheim, Boofzheim	7.68036, 48.33214	hewåmm	h e w å mm	hebamm	h e b a mm	2
431	Co B5	III_14_0058	Laufen, Laufen	7.68471, 47.8434	hebemm	h e b e mm	hebamm	h e b a mm	1
432	Co X 16	III_16_0096	Inzlingen, Inzlingen	7.68772, 47.58811	hēbăm	h ē b ă m	hebamm	h e b a mm	3
433	Stra K 7	III_11_0049	Obenheim, Obenheim	7.68912, 48.35924	hewāmm	h e w ā mm	hewamm	h e w a mm	1
434	Co u 1/2, Co u 1/1	III_13_0135	Biengen, Biengen	7.68958, 47.93875	hēbåmm	h ē b å mm	hebamme	h e b a mm e	3
435	Hag X 11	III_7_0090	Bernolsheim, Bernolsheim	7.69085, 48.75532	hebåmme	h e b å mm e	hewomm	h e w o mm	3
436	Stra o 10	III_9_0046	Mittelhausbergen, Mittelhausbergen	7.69275, 48.61406	hewåmm	h e w å mm	hewamm	h e w a mm	1
437	Stra g 9	III_8_0082	Eckwersheim, Eckwersheim	7.69351, 48.68244	hewåmm	h e w å mm	hewamme	h e w a mm e	2
438	Hag B 2	III_4_0080	Obersteinbach, Obersteinbach	7.69364, 49.03549	hebamme	h e b a mm e	hewamme	h e w a mm e	1
439	Co B3	III_14_0055, III_14_0056	Wettelbrunn, Wettelbrunn	7.69689, 47.87134	hebamm	h e b a mm	hebamme	h e b a mm e	1
440	Stra K 8	III_11_0041	Gerstheim, Gerstheim	7.69824, 48.38295	hewåmm	h e w å mm	hewamm	h e w a mm	1
441	Co u 16	III_13_0129	Munzingen, Munzingen	7.69883, 47.96873	hebamm	h e b a mm	heibamme	h ei b a mm e	2
442	Co J3	III_14_0153	Schweighof, Schweighof	7.69904, 47.80743	hēbamm	h ē b a mm	hebamm	h e b a mm	1
443	Stra o 9	III_9_0047	Niederhausbergen, Niederhausbergen	7.70033, 48.62313	hewåmm	h e w å mm	hewang	h e w a n g	3
444	Co B4	III_14_0049	Ballrechten-Dottingen, Ballrechten	7.70076, 47.86061	hebamm	h e b a mm	hebamme	h e b a mm e	1
445	Hag X 15	III_7_0086	Wintershausen, Winterhausen	7.70271, 48.79349	hewåmm	h e w å mm	hewamm	h e w a mm	1
446	Co f 9	III_12_0119	Forchheim, Forchheim	7.7031, 48.16341	hewamm	h e w a mm	hebamm	h e b a mm	1
447	Co B11	III_14_0052, III_14_0053	Bad Krozingen, Bad Krozingen	7.70333, 47.91813	hēbamm	h ē b a mm	hebamm	h e b a mm	1
448	Stra R 3	III_11_0108	Rheinau (Rhinau), Rheinau	7.70498, 48.3175	hebamm	h e b a mm	hebbamm	h e bb a m m	1
449	Co B6	III_14_0064	Sulzburg, Sulzburg	7.70727, 47.84122	hebamme	h e b a mm e	hebamm	h e b a mm	1
450	Stra g 2	III_8_0084	Brumath, Brumath	7.71045, 48.73026	hewamme	h e w a mm e	häwamm	h ä w a mm	2
451	Stra Y 2	III_12_0035	Oberhausen, Oberhausen	7.71048, 48.22667	hewamm	h e w a mm	hebamm	h e b a mm	1
452	Stra g 10	III_8_0083	Vendenheim, Vendenheim	7.71285, 48.66933	hewåmm	h e w å mm	hewamm	h e w a mm	1
453	Hag Q 3	III_6_0071	Forstheim, Forstheim	7.71468, 48.89506	hewamm	h e w a mm	hewam	h e w a m	1
454	Hag B 3	III_4_0081	Niedersteinbach, Niedersteinbach	7.71501, 49.0295	hewåmm	h e w å mm	hewamm	h e w a mm	1
455	Stra o 3	III_9_0076	Mundolsheim, Mundolsheim	7.71544, 48.64179	hewamm	h e w a mm	hewamme	h e w a mm e	1
456	Stra C 2	III_10_0111	Eschau, Eschau	7.71556, 48.48796	hewamm	h e w a mm	hewann	h e w a nn	2
457	Co u 14	III_13_0128	Tiengen, Tiengen	7.71599, 47.98216	hēbamm	h ē b a mm	hebamme	h e b a mm e	2
458	Hag Q 10	III_6_0072	Laubach, Laubach	7.72032, 48.88168	hewamm	h e w a mm	hewomm	h e w o mm	1
459	Hag J 11	III_5_0074	Fröschweiler (Frœschwiller), Fröschweiler	7.72171, 48.94318	hĕwwămm	h ĕ ww ă m m	hewamm	h e w a mm	3
460	Co u 5	III_13_0136	Norsingen, Norsingen	7.72683, 47.93837	hewam	h e w a m	hebam	h e b a m	1
461	Co J4	III_14_0146	Marzell bei Kandern, Marzell über Kandern	7.72688, 47.77116	hebamm	h e b a mm	hebamme	h e b a mm e	1
462	Co Q8	III_15_0062	Endenburg, Endenburg	7.73306, 47.71161	hebamme	h e b a mm e	hebam	h e b a m	2
463	Stra o 11	III_9_0065, III_9_0060, III_9_0059, III_9_0057, III_9_0063, III_9_0066, III_9_0071, III_9_0073, III_9_0062, III_9_0072, III_9_0070, III_9_0074, III_9_0069, III_9_0067, III_9_0068, III_9_0061, III_9_0058, III_9_0064	Straßburg, Straßburg	7.73609, 48.58523	hewåmm	h e w å mm	hewamm	h e w a mm	1
464	Co f 10	III_12_0111	Bahlingen, Bahlingen	7.73937, 48.12209	hēbamm	h ē b a mm	hebamm	h e b a mm	1
465	Co X 9	III_16_0100	Hüsingen, Hüsingen	7.74114, 47.63121	hebam̅̅	h e b a m ̅̅	hebamm	h e b a mm	2
466	Stra o 8	III_9_0053	Suffelweyersheim, Suffelweyersheim	7.74147, 48.6355	hewåmm	h e w å mm	hewamm	h e w a mm	1
467	Stra R 11	III_11_0111, III_11_0110	Kappel a. Rh., Kappel a. Rh., Grafenhausen	7.74182, 48.29235	hebam	h e b a m	hehbamm	h e h b a mm	2
468	Co u 4	III_13_0164	Kirchhofen, Kirchhofen	7.74356, 47.91979	hébamm	h é b a mm	hebamm	h e b a mm	1
469	Hag J 10	III_5_0075	Wört (Woerth), Wört	7.74374, 48.93677	hewamm	h e w a mm	häwann	h ä w a nn	3
470	Hag Q 5	III_6_0075	Hagenheim (Hegeney), Hagenheim	7.74557, 48.89153	héwamm	h é w a mm	hewamm	h e w a mm	1
471	Co f 7	III_12_0125	Eichstetten, Eichstetten	7.74563, 48.09417	hewamm	h e w a mm	hebamm	h e b a mm	1
472	Co X 8	III_16_0099	Höllstein, Höllstein	7.74574, 47.63943	hebåmm	h e b å mm	hebamm	h e b a mm	1
473	Stra o 13	III_9_0049	Schiltigheim, Schiltigheim	7.74856, 48.60595	hewåmm	h e w å mm	hewamm	h e w a mm	1
474	Co f 2	III_12_0113	Riegel, Riegel	7.7507, 48.15056	hebamm	h e b a mm	hebamme	h e b a mm e	1
475	Stra o 14	III_9_0051, III_9_0050	Straßburg-Bischheim, Straßburg-Bischheim	7.75254, 48.61483	hĕwåmm	h ĕ w å mm	hewamm	h e w a mm	2
476	Stra K 2	III_11_0042	Ottenheim, Ottenheim	7.75477, 48.38593	hewamm	h e w a mm	hebamm	h e b a mm	1
477	Stra o 15	III_9_0052	Hönheim, Straßburg-Hönheim	7.75526, 48.62105	hewamm	h e w a mm	hebamme	h e b a mm e	2
478	Hag J 9	III_5_0084	Oberdorf-Spachbach, Oberdorf-Spachbach	7.75696, 48.92512	hebåmm	h e b å mm	hewamm	h e w a mm	2
479	Stra K 5	III_11_0046	Nonnenweier, Nonnenweier	7.76001, 48.34931	hebamm	h e b a mm	hewomm	h e w o mm	2
480	Co X 13	III_16_0101	Adelhausen, Adelhausen	7.76116, 47.61477	hebam	h e b a m	hebamm	h e b a mm	1
481	Co Q2	III_14_0148	Wies, Wies	7.76723, 47.74789	hebamm	h e b a mm	hebam	h e b a m	1
482	Hag J 5	III_5_0076	Görsdorf (Goersdorf), Görsdorf	7.76782, 48.95111	hewåmm	h e w å mm	hewamm	h e w a mm	1
483	Hag Q 6	III_6_0076	Dürrenbach (Durrenbach), Dürrenbach	7.76797, 48.89675	hewāmm	h e w ā mm	hewaomm	h e w a o mm	2
484	Stra Y 13	III_12_0044	Kenzingen, Kenzingen	7.77005, 48.19298	hewamm	h e w a mm	hebamm	h e b a mm	1
485	Co Xa 2	III_17_0042	Nollingen, Nollingen	7.7716, 47.57363	hewåmm	h e w å mm	hebamm	h e b a mm	2
486	Hag J 8	III_5_0079	Diefenbach (Dieffenbach-Lès-Woerth), Diefenbach	7.77425, 48.93532	hewām̄	h e w ā m ̄	hewamm	h e w a mm	2
487	Hag X 7	III_7_0094	Weitbruch, Weitbruch	7.77586, 48.7535	hewamm	h e w a mm	hebamm	h e b a mm	1
488	Stra Y 8	III_12_0038, III_12_0039, III_12_0037	Herbolzheim a. d. Bleich, Herbolzheim	7.77743, 48.22249	hebamm	h e b a mm	hewamm	h e w a mm	1
489	Co f 3	III_12_0118	Nimburg, Nimburg	7.77794, 48.10762	hebamm	h e b a mm	hebamme	h e b a mm e	1
490	Co n 11	III_13_0052	Buchheim, Buchheim	7.77912, 48.06092	hēwamm	h ē w a mm	hewamm	h e w a mm	1
491	Co u 9	III_13_0140	Ebringen, Ebringen	7.77981, 47.95761	hebamm	h e b a mm	hebamme	h e b a mm e	1
492	Co n 9	III_13_0054	Hugstetten, Hugstetten	7.78045, 48.05415	hewam	h e w a m	hebamme	h e b a mm e	3
493	Co f 4	III_12_0173	Bottingen, Bottingen	7.78356, 48.09119	hewamm	h e w a mm	hebamme	h e b a mm e	2
494	Hag J 4	III_5_0077	Mitschdorf, Mitschdorf	7.78435, 48.9524	hebamm	h e b a mm	hebamme	h e b a mm e	1
495	Co B7	III_14_0065	Untermünstertal-Ziegelplatz (Untermünstertal), Untermünstertal	7.78649, 47.85518	heban	h e b a n	hebann	h e b a nn	1
496	Hag X 4	III_7_0083, III_7_0084	Hagenau, Hagenau	7.78868, 48.81435	hewåmm	h e w å mm	hewamm	h e w a mm	1
497	Co Xa 3	III_17_0044	Rheinfelden-Stadt (Baden), Rheinfelden	7.78875, 47.55945	hebamm	h e b a mm	hebamme	h e b a mm e	1
498	Hag Q 8	III_6_0077	Walburg (Walbourg), Walburg	7.78939, 48.88652	hebåmm	h e b å mm	hebamm	h e b a mm	1
499	Co X 14	III_16_0103, III_16_0104	Minseln, Minseln	7.79067, 47.60301	hebam	h e b a m	hebamm	h e b a mm	1
500	Hag Q 7	III_6_0069	Biblisheim, Biblisheim	7.79196, 48.89991	hewāmm	h e w ā mm	hewamm	h e w a mm	1
501	Co B8	III_14_0151	Untermünstertal-Rotenbuck, Untermünstertal-Rotenbuck	7.79435, 47.84136	hebann	h e b a nn	hebamm	h e b a mm	2
502	Co Q6	III_15_0067	Tegernau, Tegernau	7.79638, 47.72037	hebamm	h e b a mm	hebam	h e b a m	1
503	Stra Y 9	III_12_0043	Wagenstadt, Wagenstadt	7.79647, 48.20762	hēwamm	h ē w a mm	hewamm	h e w a mm	1
504	Co Q3	III_14_0152	Raich, Raich	7.79724, 47.75076	hebamm	h e b a mm	heebann	h ee b a n n	3
505	Stra R 8	III_11_0114	Orschweier, Orschweier	7.79862, 48.27835	hebanne	h e b a nn e	hewamm	h e w a mm	4
506	Co X 17	III_16_0105	Karzau (Karsau) , Karsau	7.79868, 47.58875	heband	h e b a n d	hebamme	h e b a mm e	3
507	Stra o 17	III_9_0056	Straßburg-Ruprechtsau, Straßburg-Ruprechtsau	7.80059, 48.61004	hewåmm	h e w å mm	hewamm	h e w a mm	1
508	Co n 6	III_13_0053	Hochdorf, Hochdorf	7.80212, 48.0489	hewam	h e w a m	hewamm	h e w a mm	1
509	Co f 11	III_12_0116, III_12_0115	Teningen, Teningen	7.80344, 48.12897	hewamm	h e w a mm	hebamme	h e b a mm e	2
510	Hag J 6	III_5_0085	Preuschdorf, Preuschdorf	7.80425, 48.9435	hewam̄	h e w a m ̄	hewamm	h e w a mm	1
511	Co u 12	III_13_0132	St. Georgen , St. Georgen	7.8056, 47.97934	hebamm	h e b a mm	hēbamm	h ē b a mm	1
512	Co f 8	III_12_0114	Köndringen, Köndringen	7.80591, 48.13912	hēbamm	h ē b a mm	hewamm	h e w a mm	2
513	Stra g 5	III_8_0087	Kurzenhausen, Kurzenhausen	7.80901, 48.74019	hewåmm	h e w å mm	hewamm	h e w a mm	1
514	Co X 11	III_16_0107, III_16_0108	Wiechs, Wiechs	7.81236, 47.63655	hebamm	h e b a mm	hebamme	h e b a mm e	1
515	Stra R 10	III_11_0117	Ettenheim, Ettenheim	7.81361, 48.25631	hēwamm	h ē w a mm	hebamme	h e b a mm e	3
516	Hag X 6	III_7_0091	Gries , Gries	7.81383, 48.75262	hewåmm	h e w å mm	hewamm	h e w a mm	1
517	Stra Y 11	III_12_0045	Nordweil, Nordweil	7.81384, 48.19396	hewamm	h e w a mm	hebamme	h e b a mm e	2
518	Stra K 3	III_11_0043	Kürzell, Kürzell	7.81571, 48.38829	hewamm	h e w a mm	hewam	h e w a m	1
519	Co X 12	III_16_0111	Nordschwaben, Nordschwaben	7.81682, 47.6184	hebamm	h e b a mm	hebamme	h e b a mm e	1
520	Hag J 3	III_5_0078	Lampertsloch, Lampertsloch	7.81713, 48.95698	hewamm	h e w a mm	hewåm	h e w å m	2
521	Stra Y 5	III_12_0034	Ettenheimweiler, Ettenheimweiler	7.82007, 48.23676	hewamme	h e w a mm e	hewamm	h e w a mm	1
522	Co Q5	III_15_0068	Gresgen, Gresgen	7.82053, 47.71127	hebam	h e b a m	hebann	h e b a nn	2
523	Co u 13	III_13_0133	Haslach, Haslach	7.82166, 47.9895	hebamm	h e b a mm	hewamm	h e w a mm	1
524	Stra R 5	III_11_0112	Kippenheim, Kippenheim	7.82466, 48.29439	hewam̄	h e w a m ̄	hewamm	h e w a mm	1
525	Co u 11	III_13_0139	Merzhausen, Merzhausen	7.82532, 47.96635	hebamm	h e b a mm	hebamme	h e b a mm e	1
526	Stra K 9	III_11_0045	Langenwinkel, Langenwinkel	7.82557, 48.3325	hēwamm	h ē w a mm	hewamm	h e w a mm	1
527	Hag J 7	III_5_0081	Merkweiler (Merkwiller-Pechelbronn), Merkweiler	7.82707, 48.93886	hewåmm	h e w å mm	hewamm	h e w a mm	1
528	Co J6	III_14_0150	Neuenweg, Landkreis Lörrach, Neuenweg	7.8271, 47.79543	hewamm	h e w a mm	hebamm	h e b a mm	1
529	Stra Y 6	III_12_0041	Broggingen, Broggingen	7.82928, 48.21892	hewamm	h e w a mm	hewamme	h e w a mm e	1
530	Stra Y a 1	III_12_0112	Heimbach, Heimbach	7.82936, 48.1638	héwåmm	h é w å mm	hewamm	h e w a mm	2
531	Stra Y 10	III_12_0042	Bleichheim, Bleichheim	7.8306, 48.20842	hėwamm	h ė w a mm	hewamm	h e w a mm	1
532	Hag J 1	III_5_0082	Lembach-Pfaffenbronn (Pfaffenbronn) , Lembach-Pfaffenbronn	7.83111, 48.99355	hewamm	h e w a mm	hewang	h e w a n g	2
533	Co Q4	III_14_0186	Elbenschwand, Elbenschwand	7.83139, 47.7509	hebamm	h e b a mm	heebann	h ee b a n n	3
534	Co g 8	III_12_0131	Mundingen, Mundingen	7.8346, 48.13735	hewamm	h e w a mm	heewamm	h ee w a m m	1
535	Hag Y 4	III_7_0095	Kaltenhausen, Kaltenhausen	7.83521, 48.79041	hewåmm	h e w å mm	hewamm	h e w a mm	1
536	Co C12	III_14_0066	Obermünstertal-Spielweg, Obermünstertal-Spielweg	7.83588, 47.87776	hebamm	h e b a mm	hebann	h e b a nn	2
537	Co Y 1	III_16_0121	Fahrnau, Fahrnau	7.83602, 47.66179	hebamm	h e b a mm	hebamme	h e b a mm e	1
538	Co R8	III_15_0078	Adelsberg, Adelsberg	7.83666, 47.71725	hebam	h e b a m	hebamme	h e b a mm e	2
539	Stra L 10	III_11_0044	Hugsweier, Hugsweier	7.83742, 48.36009	hewam	h e w a m	hewamm	h e w a mm	1
540	Stra S 1	III_11_0119	Mietersheim, Mietersheim	7.83797, 48.32639	hēwam̄	h ē w a m ̄	hewamm	h e w a mm	2
541	Co Y 15	III_16_0122	Eichen, Eichen	7.83816, 47.6471	hebamm	h e b a mm	hebamme	h e b a mm e	1
542	Co K6	III_14_0168	Böllen, Böllen	7.84054, 47.80226	hewamm	h e w a mm	hebamme	h e b a mm e	2
543	Stra L 8	III_11_0052	Schutterzell, Schutterzell	7.84148, 48.4057	hewamm	h e w a mm	hebamm	h e b a mm	1
544	Hag R 3	III_6_0086	Surburg, Surburg	7.84913, 48.90982	hewåmm	h e w å mm	hewomm	h e w o mm	1
545	Hag C 8	III_4_0088	Klimbach (Climbach), Klimbach	7.85041, 49.01803	hewåmm	h e w å mm	hewamm	h e w a mm	1
546	Co o 8	III_13_0070	Vörstetten, Vörstetten	7.85113, 48.06391	hewamm	h e w a mm	hebamme	h e b a mm e	2
547	Stra p 4	III_9_0077	Leutesheim, Leutesheim	7.85613, 48.62423	hewamm	h e w a mm	hebamm	h e b a mm	1
548	Hag K 15	III_5_0107	Kutzenhausen, Kutzenhausen	7.85624, 48.93375	hewåmm	h e w å mm	hewâmm	h e w â mm	1
549	Stra S 9	III_11_0123	Schmieheim, Schmieheim	7.85658, 48.27938	hehwamm	h e h w a mm	hewamm	h e w a mm	1
550	Stra S 11	III_12_0048	Münchweier, Münchweier	7.85884, 48.24754	hewamm	h e w a mm	hewamme	h e w a mm e	1
551	Co v 9	III_13_0141	Horben, Horben	7.85911, 47.93223	hebamm	h e b a mm	heban	h e b a n	2
552	Co o 1	III_13_0147	Zähringen, <E.G.> Zähringen	7.86149, 48.02593	hewann	h e w a nn	hebamm	h e b a mm	3
553	Hag Y 5	III_7_0105	Oberhofen (Oberhoffen-Sur-Moder), Oberhofen	7.86327, 48.78298	hewamm	h e w a mm	hewam	h e w a m	1
554	Stra w 13	III_10_0050	Kork, Kork	7.86899, 48.56537	hebamm	h e b a mm	hewamm	h e w a mm	1
555	Co R1	III_15_0069	Pfaffenberg, Pfaffenberg	7.86972, 47.73452	hebamm	h e b a mm	hebamd	h e b a m d	1
556	Hag K 20	III_5_0086	Drachenbronn, Drachenbronn	7.87037, 48.98626	hewamme	h e w a mm e	hewåmm	h e w å mm	2
557	Stra p 3	III_9_0078	Honau, Honau	7.87132, 48.64025	hebamm	h e b a mm	hewamm	h e w a mm	1
558	Co o 6	III_13_0072, III_13_0074, III_13_0071	Gundelfingen, Gundelfingen	7.87313, 48.04353	hebamm	h e b a mm	hewame	h e w a m e	2
559	Stra L 7	III_11_0055, III_11_0054, III_11_0056	Friesenheim, Friesenheim	7.87515, 48.37378	hebamm	h e b a mm	hewamm	h e w a mm	1
560	Stra L 12	III_11_0060, III_11_0059	Lahr (Lahr/Schwarzwald), Lahr	7.87603, 48.34018	hēwamm	h ē w a mm	hewamm	h e w a mm	1
561	Hag K 16	III_5_0095	Retschweiler (Retschwiller), Retschweiler	7.87838, 48.95025	hewōmm	h e w ō mm	hewamme	h e w a mm e	2
562	Stra h 9	III_8_0089	Gambsheim, Gambsheim	7.87971, 48.69159	häwamm	h ä w a mm	hebamm	h e b a mm	2
563	Co Y 12	III_16_0168	Schwörstadt, Schwörstadt	7.87989, 47.59379	hebamme	h e b a mm e	hebamm	h e b a mm	1
564	Stra Z 1	III_12_0047	Ettenheimmünster, Ettenheimmünster	7.88015, 48.24152	hebamm	h e b a mm	hewamm	h e w a mm	1
565	Stra w 2	III_10_0051	Odelshofen, Odelshofen	7.88021, 48.56001	hewamm	h e w a mm	hebomm	h e b o mm	2
566	Stra w 9/2, Stra w 9/1	III_10_0058	Hesselhurst, Hesselhurst	7.88114, 48.52042	häwam	h ä w a m	hewamm	h e w a mm	2
567	Co K7	III_14_0155	Schönenberg, Schönenberg	7.88227, 47.79265	hebamm	h e b a mm	hebamme	h e b a mm e	1
568	Hag K 14	III_5_0099	Sulz u. (f) (Soultz-Sous-Forêts), Sulz u. Wald	7.88268, 48.93782	hewam̄e	h e w a m ̄ e	hewamm	h e w a mm	2
569	Co R5	III_15_0076	Mambach, Mambach	7.88363, 47.72839	hebamm	h e b a mm	heband	h e b a n d	2
570	Co g 9	III_12_0130	Maleck, Maleck	7.88416, 48.12924	hebamm	h e b a mm	hebamme	h e b a mm e	1
571	Hag R 2	III_5_0101	Reimersweiler, Reimersweiler	7.88417, 48.9137	hēwåmm	h ē w å mm	hewåmm	h e w å mm	1
572	Co g 14	III_12_0052	Freiamt-Mußbach (Mussbach), Freiamt-Mußbach	7.88578, 48.17377	hēwamm	h ē w a mm	hewamm	h e w a mm	1
573	Co g 4	III_12_0134	Windenreuthe (Emmendingen), Windenreute	7.88675, 48.11814	hebamm	h e b a mm	hebamme	h e b a mm e	1
574	Stra L 1	III_10_0118	Niederschopfheim, Niederschopfheim	7.891, 48.41717	hewamm	h e w a mm	hebamm	h e b a mm	1
575	Stra w 11	III_10_0055	Willstätt, Willstätt	7.89222, 48.53868	hēwamm	h ē w a mm	hewamm	h e w a mm	1
576	Hag C 7	III_4_0090	Kleeburg (Cleebourg), Kleeburg	7.89318, 49.00093	hewåmm	h e w å mm	hewamm	h e w a mm	1
577	Co K5	III_14_0160	Aitern, Aitern	7.89522, 47.80317	hebamm	h e b a mm	hebann	h e b a nn	2
578	Stra Z 4	III_12_0051	Ottoschwanden, Ottoschwanden	7.89687, 48.18611	hewåmm	h e w å mm	hewamm	h e w a mm	1
579	Co Y 3	III_16_0115	Hasel, Hasel	7.89786, 47.65393	hebamm	h e b a mm	hebamme	h e b a mm e	1
580	Stra L 2	III_11_0051	Oberschopfheim, Oberschopfheim	7.90095, 48.39821	hewamm	h e w a mm	hebamm	h e b a mm	1
581	Co R7	III_15_0075	Häg-Rohrberg, Rohrberg	7.90412, 47.7181	hebamm	h e b a mm	habam	h a b a m	2
582	Hag Y 3	III_7_0097, III_7_0096	Schirrhein, Schirrhein	7.90562, 48.80154	hewamme	h e w a mm e	hebamme	h e b a mm e	1
583	Co R2	III_15_0070	Ehrsberg, Ehrsberg	7.90629, 47.74318	hebann	h e b a nn	hebamm	h e b a mm	2
584	Stra h 1	III_8_0091	Herlisheim (Herrlisheim), Herlisheim	7.90651, 48.72976	hewåmm	h e w å mm	hewamm	h e w a mm	1
585	co g 7	III_12_0137	Sexau, Sexau	7.90788, 48.10424	hebamm	h e b a mm	hewamm	h e w a mm	1
586	Stra D 15	III_10_0119	Hofweier, Hofweier	7.90797, 48.42392	hebamm	h e b a mm	hebbamm	h e bb a m m	1
587	Co v 10	III_13_0149	Kappel, Kappel	7.90831, 47.96423	hēwåmm	h ē w å mm	hewamm	h e w a mm	2
588	Co o 11	III_13_0066	Buchholz i.Br., Buchholz	7.91201, 48.08253	hebamme	h e b a mm e	hewåmm	h e w å mm	3
589	Hag C 1	III_4_0100	Weißenburg-Weiler, Weissenburg-Weiler	7.91271, 49.0377	hewŏmm	h e w ŏ mm	hewåmm	h e w å mm	1
590	Co K4	III_14_0161	Utzenfeld, Utzenfeld	7.91301, 47.80054	hebamm	h e b a mm	hebann	h e b a nn	2
591	Stra w 3	III_10_0052	Legelshurst, Legelshurst	7.91306, 48.56803	hewåmm	h e w å mm	hewamm	h e w a mm	1
592	Co Ya 1	III_17_0047	Wallbach, Wallbach	7.91336, 47.56871	heban	h e b a n	hebamme	h e b a mm e	3
593	Co Y 11	III_16_0118	Öfflingen (Öflingen), Öflingen	7.91396, 47.59228	hebant	h e b a n t	hebannd	h e b a nn d	2
