	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
215	TUTT U8	III_38_0012	Bühl, Bühl	8.4644, 47.61616	schär	schär	0	schär	schär	0	Schär	Schär	0
216	TUTT c7	na	Obereschach	8.46928, 48.10596	scher	na	999	scher	na	999	Schär	na	999
217	TUTT U9	na	Dettighofen	8.48357, 47.62374	schär	na	999	schär	na	999	Schär	na	999
218	TUTT y6	na	Achdorf-Aselfingen	8.48733, 47.84	schär	na	999	schär	na	999	Schär	na	999
219	TUTT y8	na	Hausen vor Wald	8.49054, 47.89134	schär	na	999	schär	na	999	Schär	na	999
220	TUTT c4	na	Fischbach	8.49142, 48.15251	scheer	na	999	scher	na	999	Schär	na	999
221	TUTT c6	na	Schabenhausen	8.49251, 48.1303	scher	na	999	scher	na	999	Schär	na	999
222	TUTT z7	na	Eschach	8.50328, 47.86021	scheer	na	999	scher	na	999	Schär	na	999
223	TUTT d2	III_32_0007	Kappel, Kappel	8.50341, 48.11215	schär	schär	0	schär	schär	0	Schär	Schär	0
224	TUTT V4,5	na	Baltersweil	8.51054, 47.63723	schär	na	999	schär	na	999	Schär	na	999
225	TUTT d1	na	Niedereschach	8.52734, 48.13129	schear	na	999	scher	na	999	Schär	na	999
226	TUTT z5	III_35_0016	Fürstenberg, Fürstenberg	8.55367, 47.89124	schäar	schär	1	schär	schär	0	Schär	Schär	0
227	TUTT l1	na	Hochemmingen	8.56986, 48.02587	schäar	na	999	schäar	na	999	Schär	na	999
228	TÜB m1	III_26_0039	Wildberg Kreis Calw, Wildberg	8.73924, 48.62251	schear	schär	2	scher	schär	1	Schär	Schär	0
229	KST W2	na	Hamberg	8.76924, 48.81833	schär	na	999	schär	na	999	Schär	na	999
230	KST W4	III_24_0025	Steinegg, Steinegg	8.79091, 48.81349	scheer	schär	2	scher	schär	1	Schär	Schär	0
231	TUTT B6	III_35_0042	Aach, Aach	8.8497, 47.84307	schear	scheer	1	scher	scher	0	Schär	Schär	0
232	TÜB f1	III_25_0047	Döffingen, Döffingen	8.91383, 48.7106	scheår	schear	1	scher	scher	0	Schär	Schär	0
233	TUTT Q7	na	Bankholzen	8.92989, 47.7082	scheer	na	999	scher	na	999	Schär	na	999
234	TUTT B1	III_35_0047	Heudorf, Heudorf	8.93517, 47.91373	scheer	scheer	0	scher	scher	0	Schär	Schär	0
235	TUTT f1	na	Hartheim	8.93612, 48.15571	schär	na	999	schär	na	999	Schär	na	999
236	TUTT f2	III_32_0038	Heinstetten, Heinstetten	8.96312, 48.13491	schär	scher	1	schär	scher	1	Schär	Schär	0
237	TUTT C4	na	Mahlspüren	8.97748, 47.87563	scher	na	999	scher	na	999	Schär	na	999
238	TUTT u1	na	Oberschwandorf	8.98238, 47.9602	scheer	na	999	scher	na	999	Schär	na	999
239	TUTT f3	III_32_0041	Schwenningen, Schwenningen	8.99619, 48.10638	schär	scheer	2	schär	scher	1	Schär	Schär	0
240	TUTT u2	III_34_0045	Unterschwandorf, Unterschwandorf	8.99628, 47.95028	schǟr	schär	1	schär	schär	0	Schär	Schär	0
241	TUTT u3	III_34_0048	Gallmannsweil, Gallmannsweil	8.99683, 47.92357	schǟr	schär	1	schär	schär	0	Schär	Schär	0
242	TÜB g1	na	Sindelfingen	9.00194, 48.70797	scheâr	na	999	scher	na	999	Schär	na	999
243	TUTT o3	na	Leibertingen	9.01551, 48.04265	schēr	na	999	scher	na	999	Schär	na	999
244	TUTT C10	III_35_0059	Mühlingen, Mühlingen	9.01554, 47.91191	schär	schär	0	schär	schär	0	Schär	Schär	0
245	TUTT v5	III_34_0051	Boll, Boll	9.0299, 47.9487	scher	schär	1	scher	schär	1	Schär	Schär	0
246	TUTT v3	III_34_0053	Bietingen, Bietingen	9.03261, 47.97091	schär	scher	1	schär	scher	1	Schär	Schär	0
247	TUTT C1	na	Schwackenreute	9.04401, 47.91392	schär	na	999	schär	na	999	Schär	na	999
248	TUTT v4	III_34_0052	Krumbach, Krumbach	9.04788, 47.96159	schär	scher	1	schär	scher	1	Schär	Schär	0
249	TUTT v11	III_34_0055	Heudorf, Heudorf	9.07121, 47.99412	schär	scheer	2	schär	scher	1	Schär	Schär	0
250	TUTT v9	III_34_0049	Wasser, Wasser	9.10143, 47.9671	scheer	schär	2	scher	schär	1	Schär	Schär	0
251	TUTT v7	III_34_0059	Sauldorf, Sauldorf	9.10721, 47.94343	schär	scher	1	schär	scher	1	Schär	Schär	0
252	TUTT v10	na	Messkirch	9.11537, 47.99484	schär	na	999	schär	na	999	Schär	na	999
253	TUTT v8	na	Rast	9.12126, 47.93997	schēr	na	999	scher	na	999	Schär	na	999
254	TUTT o6	na	Engelswies	9.12846, 48.04259	schǟr	na	999	schär	na	999	Schär	na	999
255	TUTT K1	na	Billafingen	9.13657, 47.83337	schärr	na	999	schär	na	999	Schär	na	999
256	TUTT R7	III_37_0037	Dingelsdorf, Dingelsdorf	9.15648, 47.7384	schärr	scherr	1	schär	scher	1	Schär	Schär	0
257	TUTT o8	III_33_0051	Menningen, Menningen	9.15825, 48.01089	schēr	scher	1	scher	scher	0	Schär	Schär	0
258	SIG k1	na	Aach-Linz	9.20037, 47.91152	scherr	na	999	scher	na	999	Schär	na	999
259	SIG d1	III_33_0055	Göggingen, Göggingen	9.20194, 48.00389	schēr	schär	1	scher	schär	1	Schär	Schär	0
260	SIG n8	na	Lippertsreute	9.23743, 47.80427	scherr	na	999	scher	na	999	Schär	na	999
261	SIG g1	na	Zell am Andelsbach	9.25932, 47.96971	scheer	na	999	scher	na	999	Schär	na	999
262	SIG n9	na	Rickenbach	9.26015, 47.7972	schär	na	999	schär	na	999	Schär	na	999
263	SIG n7	na	Frickingen	9.27056, 47.81023	scherr	na	999	scher	na	999	Schär	na	999
264	na	III_15_0004	Bretten	7.0716, 47.69963	na	schaar	999	na	schar	999	na	Schär	999
265	na	III_15_0003	Niedersulzbach	7.09079, 47.71688	na	schar	999	na	schar	999	na	Schär	999
266	na	III_15_0002	Gewenheim	7.0913, 47.75291	na	schaar	999	na	schar	999	na	Schär	999
267	na	III_17_0002	Friesen	7.15001, 47.56535	na	schaar	999	na	schar	999	na	Schär	999
268	na	III_15_0028	Balschweiler	7.1681, 47.66772	na	schar	999	na	schar	999	na	Schär	999
269	na	III_17_0030	Largitzen	7.1873, 47.56163	na	schaer	999	na	schar	999	na	Schär	999
270	na	III_16_0021	Hirzbach	7.22017, 47.59449	na	schar	999	na	schar	999	na	Schär	999
271	na	III_16_0036	Bettendorf	7.27676, 47.58379	na	schar	999	na	schar	999	na	Schär	999
272	na	III_16_0023	Tagolsheim	7.28747, 47.65547	na	schar	999	na	schar	999	na	Schär	999
273	na	III_17_0033	Steinsulz	7.34276, 47.55541	na	scho͞or	999	na	schar	999	na	Schär	999
274	na	III_14_0112	Mülhausen	7.34375, 47.7517	na	scher	999	na	scher	999	na	Schär	999
275	na	III_15_0034	Brubach	7.35964, 47.70073	na	schaar	999	na	schar	999	na	Schär	999
276	na	III_15_0037	Dietweiler	7.40296, 47.69288	na	schär	999	na	schär	999	na	Schär	999
277	na	III_16_0046	Helfrantskirch	7.41694, 47.6072	na	schar	999	na	schar	999	na	Schär	999
278	na	III_16_0056	Bartenheim	7.47707, 47.63392	na	schar	999	na	schar	999	na	Schär	999
279	na	III_17_0028	Neuweiler	7.51526, 47.52439	na	schär	999	na	schär	999	na	Schär	999
280	na	III_15_0047	Bellingen	7.55728, 47.7319	na	schär	999	na	schär	999	na	Schär	999
281	na	III_14_0135	Schliengen	7.57624, 47.75579	na	schär	999	na	schär	999	na	Schär	999
282	na	III_16_0070	Märkt	7.58103, 47.627	na	schär	999	na	schär	999	na	Schär	999
283	na	III_16_0090	Haltingen	7.61378, 47.61384	na	schär	999	na	schär	999	na	Schär	999
284	na	III_14_0044	Bremgarten	7.62385, 47.91694	na	schär	999	na	schär	999	na	Schär	999
285	na	III_15_0059	Feuerbach	7.642, 47.73653	na	scheer	999	na	scher	999	na	Schär	999
286	na	III_14_0048	Eschbach	7.65221, 47.8908	na	schär	999	na	schär	999	na	Schär	999
287	na	III_14_0138, III_14_0139	Dattingen	7.65681, 47.83383	na	schär, schār	999	na	schar, schär	999	na	Schär	999
288	na	III_16_0107	Wiechs	7.81236, 47.63655	na	schäär	999	na	schär	999	na	Schär	999
