	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
481	Stra m 9/1, Stra m 9/2	III_9_0009	Wasselnheim (Wasselonne), Wasselnheim	7.44724, 48.63718	butte	b u tt e	butt	b u tt	1
482	Stra P 10/2, Stra P 10/1, Stra P 10/3	III_11_0093	Schlettstadt (Sélestat), Schlettstadt	7.45232, 48.2578	budde	b u dd e	butte	b u tt e	2
483	Stra P 10/2, Stra P 10/1, Stra P 10/3	III_11_0093	Schlettstadt (Sélestat), Schlettstadt	7.45232, 48.2578	bo̊tt	b o ̊ tt	butte	b u tt e	3
484	Stra H 2/1, Stra H 2/2, Stra H 2/3	III_11_0013	Barr, Barr	7.45244, 48.40651	buddě	b u dd ě	bůdde	b ů dd e	2
485	Stra H 2/1, Stra H 2/2, Stra H 2/3	III_11_0013	Barr, Barr	7.45244, 48.40651	butta	b u tt a	bůdde	b ů dd e	4
486	Stra t 2/1, Stra t 2/2	III_10_0008	Bergbieten, Bergbieten	7.45869, 48.57632	butt	b u tt	butte	b u tt e	1
487	Stra H 11/2, Stra H 11/1	III_11_0022, III_11_0023	Epfig, Epfig	7.4655, 48.35803	butt	b u tt	bo̊t	b o ̊ t	2
488	Stra H 11/2, Stra H 11/1	III_11_0022, III_11_0023	Epfig, Epfig	7.4655, 48.35803	bū̃t	b ū ̃ t	butt	b u tt	2
489	Stra H 11/2, Stra H 11/1	III_11_0022, III_11_0023	Epfig, Epfig	7.4655, 48.35803	bū̃t	b ū ̃ t	bo̊t	b o ̊ t	2
490	Stra A 1/3, Stra A 1/2, Stra A 1/1	III_10_0087	Rosheim, Rosheim	7.46905, 48.49622	budde	b u dd e	botte	b o tt e	3
491	Stra A 1/3, Stra A 1/2, Stra A 1/1	III_10_0087	Rosheim, Rosheim	7.46905, 48.49622	bott	b o tt	botte	b o tt e	1
492	Stra A 1/3, Stra A 1/2, Stra A 1/1	III_10_0087	Rosheim, Rosheim	7.46905, 48.49622	bodde	b o dd e	botte	b o tt e	2
493	Co d 2 , Co k 3	III_12_0096	Munzenheim (Muntzenheim), Munzenheim	7.47318, 48.10199	butta	b u tt a	butte	b u tt e	1
494	Co d 2 , Co k 3	III_12_0096	Munzenheim (Muntzenheim), Munzenheim	7.47318, 48.10199	butt	b u tt	butte	b u tt e	1
495	Hag V 1/1, Hag V 1/2	III_7_0041	Buchsweiler (Bouxwiller), Buchsweiler	7.47851, 48.82528	butt	b u tt	budd	b u dd	2
496	Hag V 1/1, Hag V 1/2	III_7_0041	Buchsweiler (Bouxwiller), Buchsweiler	7.47851, 48.82528	butte	b u tt e	budd	b u dd	3
497	Stra e 7/2, Stra e 7/1	III_8_0033	Lupstein, Lupstein	7.48491, 48.73763	būtte	b ū tt e	butte	b u tt e	1
498	Co W 15/1, Co W 15, 14, Co W 15/2	III_16_0039, III_16_0062	Boltzheim (Blotzheim), Blotzheim	7.49611, 47.60128	budda	b u dd a	butta	b u tt a	2
499	Co P10/3, Co P10/2, Co P10/1	III_16_0059, III_16_0060, III_15_0042	Kembs-Neuweg, Kembs  , Kembs, Kembs-Neuweg	7.50399, 47.6877	budde	b u dd e	budda	b u dd a	1
500	Co P10/3, Co P10/2, Co P10/1	III_16_0059, III_16_0060, III_15_0042	Kembs-Neuweg, Kembs  , Kembs, Kembs-Neuweg	7.50399, 47.6877	budde	b u dd e	butta	b u tt a	3
501	Co P10/3, Co P10/2, Co P10/1	III_16_0059, III_16_0060, III_15_0042	Kembs-Neuweg, Kembs  , Kembs, Kembs-Neuweg	7.50399, 47.6877	butta	b u tt a	budda	b u dd a	2
502	Hag W 13	III_7_0057	Bosselshausen, Bosselshausen	7.50884, 48.80522	bůdde	b ů dd e	butte	b u tt e	3
503	Hag W 13	III_7_0057	Bosselshausen, Bosselshausen	7.50884, 48.80522	bůdd	b ů dd	butte	b u tt e	4
504	Co m 13	III_13_0046	Umgebung von Neubreisach (Weckolsheim), Weckolsheim	7.51347, 48.00264	butta	b u tt a	butt	b u tt	1
505	Stra f 15	III_8_0059, III_8_0058	Sässolsheim, Sässolsheim	7.51503, 48.70869	bute	b u t e	budde	b u dd e	2
506	Stra f 15	III_8_0059, III_8_0058	Sässolsheim, Sässolsheim	7.51503, 48.70869	bute	b u t e	butte	b u tt e	1
507	Hag W 16/1, Hag W 16/2	III_7_0077	Melsheim, Melsheim	7.51974, 48.75911	budd	b u dd	būdde	b ū dd e	2
508	Hag W 16/1, Hag W 16/2	III_7_0077	Melsheim, Melsheim	7.51974, 48.75911	butte	b u tt e	būdde	b ū dd e	3
509	Stra u 6/2, Stra u 6/1	III_10_0025	Ergersheim (wohnt seit 41 in Breitenau), Ergersheim, Ergersheim	7.52806, 48.56941	budda	b u dd a	butte	b u tt e	3
510	Stra B 1	III_10_0038, III_10_0039	Griesheim (Griesheim-Près-Molsheim), Griesheim	7.53227, 48.50237	butt	b u tt	butte	b u tt e	1
511	Hag P 16	III_6_0061, III_6_0062	Zutzendorf, Zutzendorf	7.54972, 48.85428	buda	b u d a	bůdde	b ů dd e	3
512	Hag P 16	III_6_0061, III_6_0062	Zutzendorf, Zutzendorf	7.54972, 48.85428	buda	b u d a	budde	b u dd e	2
513	Hag P 16	III_6_0061, III_6_0062	Zutzendorf, Zutzendorf	7.54972, 48.85428	buda	b u d a	bůdd	b ů dd	2
514	Co Wa 4	III_16_0065, III_16_0063, III_16_0064	Sankt Ludwig (Saint-Louis) , Sankt Ludwig	7.56351, 47.58575	butte	b u tt e	budda	b u dd a	3
515	Stra n 14	III_9_0036, III_9_0035	Quatzenheim, Quatzenheim	7.57372, 48.62636	budde	b u dd e	butt	b u tt	3
516	Stra n 14	III_9_0036, III_9_0035	Quatzenheim, Quatzenheim	7.57372, 48.62636	budd	b u dd	budde	b u dd e	1
517	Stra n 14	III_9_0036, III_9_0035	Quatzenheim, Quatzenheim	7.57372, 48.62636	budd	b u dd	butt	b u tt	2
518	Stra J 4/3, Stra J 4/2, Stra J 4/1	III_11_0033	Benfeld, Benfeld	7.59385, 48.37263	butta	b u tt a	butt	b u tt	1
519	Stra J 4/3, Stra J 4/2, Stra J 4/1	III_11_0033	Benfeld, Benfeld	7.59385, 48.37263	bůdd	b ů dd	butt	b u tt	3
520	Stra J 4/3, Stra J 4/2, Stra J 4/1	III_11_0033	Benfeld, Benfeld	7.59385, 48.37263	botte	b o tt e	butt	b u tt	2
521	Stra n 17, Stra n 18	III_9_0031	Ittenheim, Ittenheim	7.59542, 48.60404	būede	b ū e d e	budde	b u dd e	2
522	Stra Q 8/2, Stra Q 8/1	III_11_0105	Sundhausen (Sundhouse), Sundhausen	7.60327, 48.25126	budde	b u dd e	bude	b u d e	1
523	Stra Q 8/2, Stra Q 8/1	III_11_0105	Sundhausen (Sundhouse), Sundhausen	7.60327, 48.25126	butte	b u tt e	bude	b u d e	2
524	Stra Q 4	III_11_0101	Bindernheim, Bindernheim	7.60713, 48.28366	botta	b o tt a	butta	b u tt a	1
525	Stra Q 4	III_11_0101	Bindernheim, Bindernheim	7.60713, 48.28366	butta	b u tt a	botta	b o tt a	1
526	Hag P 14, Hag P 19	III_6_0066	Pfaffenhofen -Volksberg, Pfaffenhofen, Pfaffenhofen	7.60881, 48.84422	budde	b u dd e	bŭdde	b ŭ dd e	1
527	Hag P 14, Hag P 19	III_6_0066	Pfaffenhofen -Volksberg, Pfaffenhofen, Pfaffenhofen	7.60881, 48.84422	butte	b u tt e	bŭdde	b ŭ dd e	3
528	Stra n 8	III_9_0033, III_9_0032	Offenheim, Stutzheim-Offenheim, Offenheim	7.61838, 48.63195	butte	b u tt e	budde	b u dd e	2
529	Stra n 8	III_9_0033, III_9_0032	Offenheim, Stutzheim-Offenheim, Offenheim	7.61838, 48.63195	butte	b u tt e	butten	b u tt e n	1
530	Hag H 2/3, Hag H 2/1, Hag H 2/2	III_5_0066, III_5_0067	Niederbronn (GID von Niederbronn les bains), Bad-Niederbronn (Niederbronn-Les-Bains), Bad-Niederbronn	7.64282, 48.95108	budde	b u dd e	butt	b u tt	3
531	Hag H 2/3, Hag H 2/1, Hag H 2/2	III_5_0066, III_5_0067	Niederbronn (GID von Niederbronn les bains), Bad-Niederbronn (Niederbronn-Les-Bains), Bad-Niederbronn	7.64282, 48.95108	butte	b u tt e	butt	b u tt	1
532	Stra f 13	III_8_0070, III_8_0069	Berstett, Berstett	7.65758, 48.67898	budde	b u dd e	butt	b u tt	3
533	Stra v 5, Stra v 4	III_10_0042	Illkirch-Grafenstaden, Illkirch-Grafenstaden	7.71183, 48.5288	budde	b u dd e	butte	b u tt e	2
534	Stra v 5, Stra v 4	III_10_0042	Illkirch-Grafenstaden, Illkirch-Grafenstaden	7.71183, 48.5288	butt	b u tt	butte	b u tt e	1
535	Stra g 10	III_8_0083	Vendenheim, Vendenheim	7.71285, 48.66933	budde	b u dd e	budd	b u dd	1
536	Hag X 3/2, Hag X 3/1	III_7_0082	Schweighausen (Schweighouse-Sur-Moder), Schweighausen	7.73517, 48.82151	budda	b u dd a	butt	b u tt	3
537	Hag X 3/2, Hag X 3/1	III_7_0082	Schweighausen (Schweighouse-Sur-Moder), Schweighausen	7.73517, 48.82151	budde	b u dd e	butt	b u tt	3
538	Stra o 11	III_9_0065, III_9_0060, III_9_0059, III_9_0057, III_9_0063, III_9_0066, III_9_0071, III_9_0073, III_9_0062, III_9_0072, III_9_0070, III_9_0069, III_9_0067, III_9_0068, III_9_0061, III_9_0058	Straßburg, Straßburg	7.73609, 48.58523	butt	b u tt	budde	b u dd e	3
539	Stra o 11	III_9_0065, III_9_0060, III_9_0059, III_9_0057, III_9_0063, III_9_0066, III_9_0071, III_9_0073, III_9_0062, III_9_0072, III_9_0070, III_9_0069, III_9_0067, III_9_0068, III_9_0061, III_9_0058	Straßburg, Straßburg	7.73609, 48.58523	butt	b u tt	butte	b u tt e	1
540	Stra o 14	III_9_0051, III_9_0050	Straßburg-Bischheim, Straßburg-Bischheim	7.75254, 48.61483	bůdd	b ů dd	butt	b u tt	3
541	Stra o 14	III_9_0051, III_9_0050	Straßburg-Bischheim, Straßburg-Bischheim	7.75254, 48.61483	bůdd	b ů dd	butte	b u tt e	4
542	Hag K 17	III_5_0093, III_5_0094	Memmelshofen (Memmelshoffen), Memmelshofen	7.87106, 48.96013	budde	b u dd e	butt	b u tt	3
543	Stra h 1	III_8_0091	Herlisheim (Herrlisheim), Herlisheim	7.90651, 48.72976	budd	b u dd	budde	b u dd e	1
