lfd	Fragebogen	Ort	GID	LONG	LAT	org	item	phontype	lextype	belegnr.	erhebung	korrektur
1508	KST M6	Oberweier	133727	8.31051	48.84847	Gurke	gurke	gurke	Gurke	1	maurer	na
1509	KST M7	Bischweier	130103	8.28478	48.83768	Gurke	gurke	gurke	Gurke	1	maurer	na
1510	KST M8	Rauental	128709	8.24794	48.8572	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
1511	KST M9	Niederbühl	133791	8.21769	48.84547	Gurk, Gugummr 	gugummr 	gugummer	Gugummer	2	maurer	na
1511	KST M9	Niederbühl	133791	8.21769	48.84547	Gurk, Gugummr 	gurk	gurk	Gurke	1	maurer	na
1512	KST M10/1	Rastatt	131336	8.20142	48.8573	Gurke	gurke	gurke	Gurke	1	maurer	na
1513	KST M10/2	Rastatt	131336	8.20142	48.8573	d'Gugumer	gugumer	gugummer	Gugummer	1	maurer	na
1514	KST N1	Malsch	132645	8.3345	48.88047	Gurje	gurje	gurie	Gurke	1	maurer	na
1515	KST N2	Sulzbach	127427	8.35791	48.80596	die Gugommer, die Gurg	gugommer	gugommer	Gugummer	1	maurer	na
1515	KST N2	Sulzbach	127427	8.35791	48.80596	die Gugommer, die Gurg	gurg	gurk	Gurke	2	maurer	na
1516	KST N3	Oberweier	133524	8.37866	48.91717	Gurke	gurke	gurke	Gurke	1	maurer	na
1517	KST N4	Schluttenbach	133659	8.40022	48.89885	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
1518	KST N5	Schöllbronn bei Ettlingen	134051	8.42179	48.89892	Gugummer (f) 	gugummer 	gugummer	Gugummer	1	maurer	na
1519	KST N6	Spessart	131487	8.42992	48.91189	Guguma	guguma	gugummer	Gugummer	1	maurer	na
1520	KST N7	Etzenrot	133030	8.46465	48.90968	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
1521	KST N8	Spielberg	134070	8.47045	48.89758	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
1522	KST N9	Burbach	131236	8.43853	48.87037	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
1523	KST N10	Pfaffenrot	132665	8.45861	48.86075	Gugumer	gugumer	gugummer	Gugummer	1	maurer	na
1524	KST N11	Schielberg	132889	8.44945	48.84311	Gurk, Gugummer	gugummer	gugummer	Gugummer	2	maurer	na
1524	KST N11	Schielberg	132889	8.44945	48.84311	Gurk, Gugummer	gurk	gurk	Gurke	1	maurer	na
1525	KST N12	Moosbronn	132860	8.38849	48.83638	der Gugummer, die Gurgä 	gugummer	gugummer	Gugummer	1	maurer	na
1525	KST N12	Moosbronn	132860	8.38849	48.83638	der Gugummer, die Gurgä 	gurgä 	gurke	Gurke	2	maurer	na
1526	KST N13	Völkersbach	129697	8.39644	48.8701	der Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
1527	KST O1	Langensteinbach	544504	8.50638	48.915	d'(ie) Gōrg	gōrg	gork	Gurke	1	maurer	na
1528	KST O2	Auerbach	131705	8.53163	48.91379	Gugummer 	gugummer 	gugummer	Gugummer	1	maurer	na
1529	KST O3	Dietenhausen	132251	8.56003	48.91574	Gugommer	gugommer	gugommer	Gugummer	1	maurer	na
1530	KST O4	Ellmendingen	130404	8.5761	48.90131	die Gugomor	gugomor	gugommer	Gugummer	1	maurer	na
1531	KST O5	Dietlingen	133604	8.60093	48.89654	die Gurig	gurig	gurik	Gurke	1	maurer	na
1532	KST O6	Weiler Kr. Pforzheim	129768	8.54326	48.8837	Gugummer, Gürkle	gugummer	gugummer	Gugummer	1	maurer	na
1532	KST O6	Weiler Kr. Pforzheim	129768	8.54326	48.8837	Gugummer, Gürkle	gürkle	gürkle	Gürkle	2	maurer	na
1533	KST O7	Ittersbach	129331	8.50684	48.86638	d'Gugummă (f) 	gugummă 	gugummer	Gugummer	1	maurer	na
1534	KST O8	Langenalb	132540	8.50104	48.84402	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
1535	KST O9	Büchenbronn	132379	8.66335	48.85558	die Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
1536	KST P1	Ispringen 	131978	8.66764	48.91655	Gugommer	gugommer	gugommer	Gugummer	1	maurer	na
1537	KST P2	Brötzingen	544496	8.66799	48.889	Gugummer	gugummer	gugummer	Gugummer	1	maurer	Gugummer
1538	KST P3/1	Pforzheim	131632	8.70025	48.89013	Gurge	gurge	gurke	Gurke	1	maurer	na
1539	KST P3/2	Pforzheim	131632	8.70025	48.89013	d'Gugumr	gugumr	gugummer	Gugummer	1	maurer	na
1540	KST P3/3	Pforzheim	131632	8.70025	48.89013	die Gurk	gurk	gurk	Gurke	1	maurer	na
1541	KST P3/4	Pforzheim	131632	8.70025	48.89013	Gugommer, Gurig 	gugommer	gugommer	Gugummer	1	maurer	na
1541	KST P3/4	Pforzheim	131632	8.70025	48.89013	Gugommer, Gurig 	gurig 	gurik	Gurke	2	maurer	na
1542	KST P4	Eutingen	127457	8.74574	48.91069	die Gurgè	gurgè	gurke	Gurke	1	maurer	na
1543	KST P5	Öschelbronn	132528	8.81415	48.90599	Gugommer	gugommer	gugommer	Gugummer	1	maurer	na
1544	KST P6	Hohenwart	133315	8.73054	48.83244	die Gugommer, die Gurig 	gurig 	gurik	Gurke	2	maurer	na
1544	KST P6	Hohenwart	133315	8.73054	48.83244	die Gugommer, die Gurig 	gugommer	gugommer	Gugummer	1	maurer	na
1545	KST P7	Huchenfeld	132798	8.69574	48.85613	Gugomer, Gurig (f) 	gurig 	gurik	Gurke	2	maurer	na
1545	KST P7	Huchenfeld	132798	8.69574	48.85613	Gugomer, Gurig (f) 	gugomer	gugommer	Gugummer	1	maurer	na
1546	KST P8	Würm	128782	8.73641	48.86041	die Gūrk, Gugummere	gugummere	gugummere	Gugummer	2	maurer	na
1546	KST P8	Würm	128782	8.73641	48.86041	die Gūrk, Gugummere	gūrk	gurk	Gurke	1	maurer	na
1547	KST S1	Stattmatten	29689	7.9997	48.79553	d'Gågumer	gågumer	gagummer	Gugummer	1	maurer	na
1548	KST S2	Auenheim	29238	8.00818	48.81256	Gågummr	gågummr	gagummer	Gugummer	1	maurer	na
1549	KST S3	Runzenheim (Rountzenheim)	23733	8.00708	48.82172	Gugumer (f) 	gugumer 	gugummer	Gugummer	1	maurer	na
1550	KST S4	Röschwoog (Roeschwoog)	28837	8.04001	48.83085	Gågummr (f) 	gågummr 	gagummer	Gugummer	1	maurer	na
1551	KST S5	Neuhäusel (Neuhaeusel)	24504	8.08594	48.82427	d'Gagummer	gagummer	gagummer	Gugummer	1	maurer	na
1552	KST S6	Ludwigsfeste (bei Roeschwoog) (Fort-Louis)	36426	8.05803	48.80321	Gagummer	gagummer	gagummer	Gugummer	1	maurer	na
1553	KST S7	Söllingen	131708	8.05486	48.78147	Gurk 	gurk 	gurk	Gurke	1	maurer	na
1554	KST S8	Stollhofen	127766	8.04874	48.76575	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
1555	KST S9	Greffern	132723	8.00704	48.7525	Gugummere	gugummere	gugummere	Gugummer	1	maurer	na
1556	KST S10	Leiberstung	132537	8.09585	48.75131	die Gugumer	gugumer	gugummer	Gugummer	1	maurer	na
1557	KST S11	Halberstung	129229	8.14298	48.76025	na	na	na	na	1	maurer	na
1558	KST S12	Sinzheim bei Winden	131394	8.16564	48.76405	Gurk 	gurk 	gurk	Gurke	1	maurer	na
1559	KST S13	Liedelshof bei Sinzheim	128945	8.13914	48.74435	Gugumär	gugumär	gugummer	Gugummer	1	maurer	na
1560	KST S14	Hügelsheim	128485	8.10904	48.79654	Gurge	gurge	gurke	Gurke	1	maurer	na
1561	KST S15	Iffezheim	129341	8.14011	48.82287	die Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
1562	KST T1	Kuppenheim	133154	8.25452	48.82818	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
1563	KST T2	Oberndorf	127779	8.27573	48.82868	Gugumer	gugumer	gugummer	Gugummer	1	maurer	na
1564	KST T3	(Bad) Rotenfels (Ortsteil von Gaggenau)	129232	8.30895	48.81087	Gurg, Gugummer 	gugummer 	gugummer	Gugummer	2	maurer	na
1564	KST T3	(Bad) Rotenfels (Ortsteil von Gaggenau)	129232	8.30895	48.81087	Gurg, Gugummer 	gurg	gurk	Gurke	1	maurer	na
1565	KST T4	Gaggenau/Murg	127466	8.32147	48.801	Gurge	gurge	gurke	Gurke	1	maurer	na
1566	KST T5	Selbach	133643	8.31271	48.78121	Gurje	gurje	gurie	Gurke	1	maurer	na
1567	KST T6	Staufenberg	131897	8.3082	48.76673	Gugumer (f) 	gugumer 	gugummer	Gugummer	1	maurer	na
1568	KST T7	Ebersteinburg	129807	8.26889	48.77997	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
1569	KST T8	Baden-Baden/Balg	132625	8.22708	48.78962	Gürkle, die Gugummer 	gugummer 	gugummer	Gugummer	2	maurer	na
1569	KST T8	Baden-Baden/Balg	132625	8.22708	48.78962	Gürkle, die Gugummer 	gürkle	gürkle	Gürkle	1	maurer	na
1570	KST T9	Haueneberstein	130585	8.22194	48.80626	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
1571	KST T10	Sandweier	129274	8.19586	48.80855	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
1572	KST T11	Baden-Oos	535394	8.24755	48.76768	die Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
1573	KST T12	Kartung bei Sinzheim	544370	8.16546	48.771	Gugumer	gugumer	gugummer	Gugummer	1	maurer	na
1574	KST T13	Sinzheim-Vormberg-Ebenung	544436	8.18209	48.7552	Gurke	gurke	gurke	Gurke	1	maurer	na
1575	KST T14/1	Baden-Baden 	128948	8.24094	48.76273	die Gurk 	gurk 	gurk	Gurke	1	maurer	na
1576	KST T14/2	Baden-Baden	128948	8.24094	48.76273	Gurk 	gurk 	gurk	Gurke	1	maurer	na
1577	KST T14/3	Baden-Baden	128948	8.24094	48.76273	Gurk 	gurk 	gurk	Gurke	1	maurer	na
1578	KST T14/4	Baden-Baden-West	128948	8.24094	48.76273	Gurg (f) 	gurg 	gurk	Gurke	1	maurer	na
1579	KST U1	Michelbach	130232	8.35062	48.8186	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
1580	KST U2	Ottenau	129199	8.33322	48.79344	die Gugumre	gugumre	gugummere	Gugummer	1	maurer	na
1581	KST U3	Hörden	131786	8.34313	48.78046	Gurk 	gurk 	gurk	Gurke	1	maurer	na
1582	KST U4	Gernsbach	129984	8.33578	48.76294	Gugumme	gugumme	gugummer	Gugummer	1	maurer	na
1583	KST U5	Lautenbach bei Gernsbach	133814	8.37068	48.75614	Gugumma	gugumma	gugummer	Gugummer	1	maurer	na
1584	KST U6	Sulzbach	127427	8.35791	48.80596	die Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
1585	KST W1	Schellbronn	130597	8.74222	48.81738	die Gurike	gurike	gurike	Gurke	1	maurer	na
1586	KST W2	Hamberg	129954	8.76924	48.81833	Gugumer	gugumer	gugummer	Gugummer	1	maurer	na
1587	KST W3	Tiefenbronn	132338	8.80329	48.82521	Gurk 	gurk 	gurk	Gurke	1	maurer	na
1588	KST W4	Steinegg	130494	8.79091	48.81349	d'Gurg 	gurg 	gurk	Gurke	1	maurer	na
1589	KST W5	Mühlhausen 	130736	8.82201	48.80607	Gurge	gurge	gurke	Gurke	1	maurer	na
1590	KST W6	Lehningen	129060	8.81639	48.79486	Gurg, Gugomer	gugomer	gugommer	Gugummer	2	maurer	na
1590	KST W6	Lehningen	129060	8.81639	48.79486	Gurg, Gugomer	gurg	gurk	Gurke	1	maurer	na
1591	KST W7	Neuhausen	132686	8.77888	48.79256	Gurge	gurge	gurke	Gurke	1	maurer	na
1592	Ma f1/1	Mannheim-Sandhofen	128628	8.44789	49.5433	Gagumma	gagumma	gagummer	Gugummer	1	maurer	na
1593	Ma f1/2	Mannheim-Sandhofen	128628	8.44789	49.5433	die Gorge	gorge	gorke	Gurke	1	maurer	na
1594	Ma f2	Mannheim-Waldhof (Luzenberg)	127405	8.47981	49.52527	Gurge	gurge	gurke	Gurke	1	maurer	na
1595	Ma h1/1	Siedlung Schönau (Mannheim)	128699	8.47602	49.54338	Gummer, Gummere 	gummer	gummer	Gummer	1	maurer	na
1595	Ma h1/1	Siedlung Schönau (Mannheim)	128699	8.47602	49.54338	Gummer, Gummere 	gummere	gummere	Gummer	2	maurer	na
1596	Ma h1/2	Mannheim	127642	8.46678	49.4865	Gummer	gummer	gummer	Gummer	1	maurer	na
1597	Ma h2/1	Mannheim-Neckarau	131400	8.49104	49.45335	Gumere (f) 	gumere 	gummere	Gummer	1	maurer	na
1598	Ma h2/2	Neckarau	131400	8.49104	49.45335	Gumma	gumma	gummer	Gummer	1	maurer	na
1599	Ma h2/3	Neckarau	131400	8.49104	49.45335	die Gugummer, Gegummă	gugummer	gugummer	Gugummer	1	maurer	na
1599	Ma h2/3	Neckarau	131400	8.49104	49.45335	die Gugummer, Gegummă	gegummă	gegummer	Gugummer	2	maurer	na
1600	MH f1	Mondfeld, Krs. Tauberbischofsheim	130076	9.41656	49.7837	die Kummern 	kummern 	gummern	Gummer	1	maurer	na
1601	MH f2	Boxtal	127562	9.40146	49.76416	Gummere (f) 	gummere 	gummere	Gummer	1	maurer	na
1602	MH f3	Grünenwört	129224	9.47135	49.77438	die Kummern 	kummern 	gummern	Gummer	1	maurer	na
1603	MH g1	Dertingen über Wertheim a.M.	128062	9.61957	49.7665	Kümmerla	kümmerla	kümmerla	Kümmerle	1	maurer	Kümmerla
1604	MH g2	Lindelbach	130614	9.58346	49.75732	Kümårla	kümårla	kümmerla	Kümmerle	1	maurer	na
1605	MH g3	Wertheim-Bastenheid	128872	9.5029	49.78173	Kummere, Gümmerli 	kummere	gummere	Gummer	1	maurer	na
1605	MH g3	Wertheim-Bastenheid	128872	9.5029	49.78173	Kummere, Gümmerli 	gümmerli 	kümmerli	Kümmerle	2	maurer	na
1606	MH g4	Bettingen	132826	9.5642	49.77261	die Kümmerli 	kümmerli 	kümmerli	Kümmerle	1	maurer	na
1607	MH g5	Wertheim-Eichel	131219	9.54093	49.76546	Gummere	gummere	gummere	Gummer	1	maurer	na
1608	MH n1	Freudenberg	129703	9.32533	49.75145	Kimmerling	kimmerling	kümmerling	Kümmerle	1	maurer	na
1609	MH o1	Rauenberg	132646	9.38407	49.74117	Kümmerli	kümmerli	kümmerli	Kümmerle	1	maurer	na
1610	MH o2	Wessental	128335	9.41215	49.73004	die Kummern 	kummern 	gummern	Gummer	1	maurer	na
1611	MH o3	Sonderriet	130634	9.43938	49.71753	die Kummern 	kummern 	gummern	Gummer	1	maurer	na
1612	MH o4	Hundheim	133241	9.46691	49.69109	Kümmerli 	kümmerli 	kümmerli	Kümmerle	1	maurer	na
1613	MH o5	Sachsenhausen	133833	9.49147	49.73223	die Kummårn 	kummårn 	gummern	Gummer	1	maurer	na
1614	MH o6	Vockenrot	131988	9.48521	49.74816	Kummern (f) 	kummern 	gummern	Gummer	1	maurer	na
1615	MH o7	Nassig	132200	9.45146	49.73582	Kumern	kumern	gummern	Gummer	1	maurer	na
1616	MH o8/1	Ebenheid	128112	9.36095	49.7158	Kümmerli 	kümmerli 	kümmerli	Kümmerle	1	maurer	na
1617	MH o8/2	Ebenheid	128112	9.36095	49.7158	das Kümmerle	kümmerle	kümmerle	Kümmerle	1	maurer	na
1618	MH p1	Waldenhausen	130709	9.52298	49.74357	die Kümmerlie	kümmerlie	kümmerli	Kümmerle	1	maurer	na
1619	MH p2	Reicholzheim	128326	9.53393	49.72663	Kümmerle	kümmerle	kümmerle	Kümmerle	1	maurer	na
1620	MH p3	Bronnbach	133334	9.54654	49.71348	die Kümmerling	kümmerling	kümmerling	Kümmerle	1	maurer	na
1621	MH p4	Dörlesberg	130046	9.501	49.71273	der Kümmerling	kümmerling	kümmerling	Kümmerle	1	maurer	na
1622	MH p5	Külsheim	128944	9.5236	49.66947	Kümerling	kümerling	kümmerling	Kümmerle	1	maurer	na
1623	MH p6/1	Uissigheim	133690	9.57194	49.67957	Kümmerle (n) 	kümmerle  	kümmerle	Kümmerle	1	maurer	na
1624	MH p6/2	Uissigheim	133690	9.57194	49.67957	Kümmerle (n) 	kümmerle  	kümmerle	Kümmerle	1	maurer	na
1625	MH p7	Werbach	128766	9.63871	49.67029	Kümmerling	kümmerling	kümmerling	Kümmerle	1	maurer	na
1626	MH p8	Gamburg	129161	9.59986	49.69382	Kümmerling	kümmerling	kümmerling	Kümmerle	1	maurer	na
1627	MH p9	Niklashausen	131806	9.6175	49.70453	Kümmerlä	kümmerlä	kümmerle	Kümmerle	1	maurer	na
1628	MH p10	Höhefeld	133307	9.60905	49.71271	Kümmerle	kümmerle	kümmerle	Kümmerle	1	maurer	na
1629	MH p11a/1	Kembach	130626	9.62461	49.74217	Kümmerla	kümmerla	kümmerla	Kümmerle	1	maurer	na
1630	MH p11a/2	Kembach	130626	9.62461	49.74217	Kümmerla	kümmerla	kümmerla	Kümmerle	1	maurer	na
1631	MH p12	Dietenhan	132611	9.6066	49.74297	das Kümmerla	kümmerla	kümmerla	Kümmerle	1	maurer	na
1632	MH p13	Urphar	132326	9.5706	49.74798	s Kümmerla	kümmerla	kümmerla	Kümmerle	1	maurer	na
1633	MH q1	Steinbach	128868	9.47108	49.68011	das Kümmerle	kümmerle	kümmerle	Kümmerle	1	maurer	na
1634	MH q2	Wenkheim	132716	9.70149	49.70022	Kümerli 	kümerli 	kümmerli	Kümmerle	1	maurer	na
1635	MH q3	Werbachhausen	128138	9.67954	49.67946	das Kümmerle	kümmerle	kümmerle	Kümmerle	1	maurer	na
1636	MH q4	Gerchsheim	129238	9.78301	49.70681	Kümerle	kümerle	kümmerle	Kümmerle	1	maurer	na
1637	MH q5	Schönfeld	129131	9.80069	49.67702	Kümmerle	kümmerle	kümmerle	Kümmerle	1	maurer	na
1638	MH r1	Laudenbach	130756	8.65434	49.6119	Gagummer	gagummer	gagummer	Gugummer	1	maurer	na
1639	MH r2	Hemsbach	130279	8.64707	49.59198	die Gagumma	gagumma	gagummer	Gugummer	1	maurer	na
1640	MH v1	Gottersdorf	130367	9.31064	49.63751	die Gummere	gummere	gummere	Gummer	1	maurer	na
1641	MH v2	Rippberg	127552	9.29762	49.62253	Gummere	gummere	gummere	Gummer	1	maurer	na
1642	MH v3	Gerolzahn	127396	9.31895	49.62645	Gummern	gummern	gummern	Gummer	1	maurer	na
1643	MH w1	Reichenhardsachsen	128978	9.34508	49.64003	Gummern (f) 	gummern 	gummern	Gummer	1	maurer	na
1644	MH w2	Dornberg	133085	9.42843	49.62542	die Gummern 	gummern 	gummern	Gummer	1	maurer	na
1645	MH w3	Hardheim	131797	9.47457	49.60804	die Kümmerli 	kümmerli 	kümmerli	Kümmerle	1	maurer	na
1646	MH w4	Höpfingen	130243	9.42753	49.60185	Kümmerli, Kummere	kummere	gummere	Gummer	2	maurer	na
1646	MH w4	Höpfingen	130243	9.42753	49.60185	Kümmerli, Kummere	kümmerli	kümmerli	Kümmerle	1	maurer	na
1647	MH w5	Steinfurt	132006	9.48425	49.64828	Kümmerli 	kümmerli 	kümmerli	Kümmerle	1	maurer	na
1648	MH w6	Glashofen	133941	9.36648	49.62382	Gummern 	gummern 	gummern	Gummer	1	maurer	na
1649	MH w7	Wettersdorf	129542	9.38743	49.63075	Gummere	gummere	gummere	Gummer	1	maurer	na
1650	MH x1	Eiersheim	128684	9.58787	49.65953	e Kümmerle	kümmerle	kümmerle	Kümmerle	1	maurer	na
1651	MH x2	Hochhausen	131241	9.63526	49.6621	Kümmerling	kümmerling	kümmerling	Kümmerle	1	maurer	na
1652	MH x3	Impfingen	128637	9.65946	49.64719	Kümmerling	kümmerling	kümmerling	Kümmerle	1	maurer	na
1653	MH x4	Dittwar	130184	9.63593	49.58974	Kümmerling	kümmerling	kümmerling	Kümmerle	1	maurer	na
1654	MH x5	Gissigheim	132878	9.58726	49.59451	Kümerle	kümerle	kümmerle	Kümmerle	1	maurer	na
1655	MH x6	Königheim	133251	9.59419	49.61802	Kümmerling (f) 	kümmerling 	kümmerling	Kümmerle	1	maurer	na
1656	MH x7	Schweinberg	130297	9.52459	49.61864	Kümmerle (n) 	kümmerle  	kümmerle	Kümmerle	1	maurer	na
1657	MH x8	Tauberbischofsheim	129771	9.66553	49.62352	die Kümmerling	kümmerling	kümmerling	Kümmerle	1	maurer	na
1658	MH x9	Dienstadt	130580	9.61232	49.63373	der Kümmerling	kümmerling	kümmerling	Kümmerle	1	maurer	na
1659	MH y1	Großrinderfeld	128225	9.73405	49.66558	Kümmerle	kümmerle	kümmerle	Kümmerle	1	maurer	na
1660	MH y2	Paimar	130104	9.75368	49.6402	Kümmerli 	kümmerli 	kümmerli	Kümmerle	1	maurer	na
1661	MH y3	Grünsfeldhausen	132544	9.74055	49.62456	Kümmerle 	kümmerle 	kümmerle	Kümmerle	1	maurer	na
1662	MH y4	Dittigheim	133428	9.67647	49.61035	Gorke, Kümmerling	gorke	gorke	Gurke	1	maurer	na
1662	MH y4	Dittigheim	133428	9.67647	49.61035	Gorke, Kümmerling	kümmerling	kümmerling	Kümmerle	2	maurer	na
1663	MH y5	Distelhausen	128727	9.69353	49.59735	Kümmerle	kümmerle	kümmerle	Kümmerle	1	maurer	na
1664	MH y6	Grünsfeld	130684	9.74656	49.6066	Kümmerle	kümmerle	kümmerle	Kümmerle	1	maurer	na
1665	MH y7	Vilchband	129600	9.82424	49.58989	Kümmerle	kümmerle	kümmerle	Kümmerle	1	maurer	na
1666	MH y8	Krensheim	131375	9.78002	49.63781	das Kümmerla	kümmerla	kümmerla	Kümmerle	1	maurer	na
1667	MH y9	Poppenhausen	131698	9.82622	49.63065	s Kümmerla	kümmerla	kümmerla	Kümmerle	1	maurer	na
1668	MH y10	Ilmspan	127722	9.79016	49.66609	Kümmerli 	kümmerli 	kümmerli	Kümmerle	1	maurer	na
1669	MH ya1/1	Oberwittighausen	129563	9.85164	49.62585	Kümmerle	kümmerle	kümmerle	Kümmerle	1	maurer	na
1670	MH ya1/2	Oberwittighausen	129563	9.85164	49.62585	Kümmerla	kümmerla	kümmerla	Kümmerle	1	maurer	na
1671	MH ya2	Unterwittighausen	127916	9.83878	49.61344	s Kümmerla	kümmerla	kümmerla	Kümmerle	1	maurer	na
1672	MH z1	Sulzbach	128136	8.661	49.57763	Gagummer	gagummer	gagummer	Gugummer	1	maurer	na
1673	MH z2	Großsachsen	130589	8.6595	49.51193	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
1674	MH z3	Heddesheim	128321	8.60327	49.50529	Ga-Guma	gaguma	gagummer	Gugummer	1	maurer	na
1675	MH z4/1	Mannheim-Käfertal	130528	8.51715	49.51259	Gurge	gurge	gurke	Gurke	1	maurer	na
1676	MH z4/2	Mannheim-Käfertal	130528	8.51715	49.51259	Gurge	gurge	gurke	Gurke	1	maurer	na
1677	MH za1	Mannheim-Gartenstadt	133061	8.50016	49.5305	(die) Goarg	goarg	gork	Gurke	1	maurer	na
1678	MH A1	Weinheim	129141	8.67068	49.55495	die Gorg 	gorg 	gork	Gurke	1	maurer	na
1679	MH A2	Lützelsachsen	133395	8.66627	49.52737	die Gagumma	gagumma	gagummer	Gugummer	1	maurer	na
1680	MH A3	Hohensachsen	129259	8.66935	49.51919	Gagumma	gagumma	gagummer	Gugummer	1	maurer	na
1681	MH A4	Rippenweier	129137	8.70861	49.50646	die Gagumer	gagumer	gagummer	Gugummer	1	maurer	na
1682	MH A5	Oberflockenbach	128525	8.73109	49.51102	Gagumma ͤ, Goͤrge 	gagumma ͤ	gagummer	Gugummer	1	maurer	na
1682	MH A5	Oberflockenbach	128525	8.73109	49.51102	Gagumma ͤ, Goͤrge 	goͤrge	gürke	Gurke	2	maurer	na
1683	MH A6	Steinklingen	133863	8.74393	49.51166	die Gagummer	gagummer	gagummer	Gugummer	1	maurer	na
1684	MH A7	Eiterbach	130177	8.80869	49.50208	der Gagumma	gagumma	gagummer	Gugummer	1	maurer	na
1685	MH C1	Friedrichsdorf	130255	9.054	49.52034	Gummere (f) 	gummere 	gummere	Gummer	1	maurer	na
1686	MH C2	Reisenbach	133818	9.12415	49.50336	die Gummern 	gummern 	gummern	Gummer	1	maurer	na
1687	MH C3	Scheidental	128503	9.15106	49.50744	Gummere	gummere	gummere	Gummer	1	maurer	na
1688	MH C4	Schloßau	132162	9.15226	49.53935	Gummere	gummere	gummere	Gummer	1	maurer	na
1689	MH C5	Waldauerbach	129171	9.15798	49.52591	Gummern 	gummern 	gummern	Gummer	1	maurer	na
1690	MH D1	Mörschenhardt	132780	9.17211	49.56893	Gummern (f) 	gummern 	gummern	Gummer	1	maurer	na
1691	MH D2	Donebach	133779	9.19217	49.56113	Gummern (f) 	gummern 	gummern	Gummer	1	maurer	na
1692	MH D3	Mudau	130881	9.20615	49.53336	die gummern	gummern	gummern	Gummer	1	maurer	na
1693	MH D4	Mudau-Langenelz	134142	9.20495	49.51744	die Gummer	gummer	gummer	Gummer	1	maurer	na
1694	MH D6	Buchen	128376	9.32603	49.52041	Gummern 	gummern 	gummern	Gummer	1	maurer	na
1695	MH D7	Unterneudorf	130207	9.27534	49.52921	Gummern	gummern	gummern	Gummer	1	maurer	na
1696	MH D8	Steinbach	132849	9.24327	49.54854	die Gummern	gummern	gummern	Gummer	1	maurer	na
1697	MH D9	Hornbach (Hettingenbeuern)	130438	9.29012	49.591	Gummer	gummer	gummer	Gummer	1	maurer	na
1698	MH E1	Hainstadt	128104	9.33082	49.53905	Gummern	gummern	gummern	Gummer	1	maurer	na
1699	MH E2	Hettingen	134163	9.36644	49.5194	Gummern (f) 	gummern 	gummern	Gummer	1	maurer	na
1700	MH E3	Rinschheim	133202	9.39249	49.51369	Gummer	gummer	gummer	Gummer	1	maurer	na
1701	MH E4	Altheim	130061	9.4436	49.51915	Gegummĕrn, Gegumerli, Gurge	gurge	gurke	Gurke	3	maurer	na
1701	MH E4	Altheim	130061	9.4436	49.51915	Gegummĕrn, Gegumerli, Gurge	gegummĕrn	gegummern	Gugummer	2	maurer	na
1701	MH E4	Altheim	130061	9.4436	49.51915	Gegummĕrn, Gegumerli, Gurge	gegumerli	gegummerli	Gugummerle	1	maurer	na
1702	MH E5	Waldstetten	132613	9.44893	49.5647	das Kümmerli 	kümmerli 	kümmerli	Kümmerle	1	maurer	na
1703	MH E6	Bretzingen	131601	9.48682	49.57826	Kůmmerle	kůmmerle	kummerle	Kümmerle	1	maurer	na
1704	MH E7	Walldürn	132067	9.36793	49.58322	Gummern	gummern	gummern	Gummer	1	maurer	na
1705	MH E8	Erfeld	129340	9.49597	49.55416	Kümmerle	kümmerle	kümmerle	Kümmerle	1	maurer	na
1706	MH F1	Pülfringen	127519	9.52624	49.58149	Kümerli 	kümerli 	kümmerli	Kümmerle	1	maurer	na
1707	MH F2	Brehmen	129351	9.55454	49.56839	Kümmerlä, Gegummern (f) 	kümmerlä	kümmerle	Kümmerle	1	maurer	na
1707	MH F2	Brehmen	129351	9.55454	49.56839	Kümmerlä, Gegummern (f) 	gegummern 	gegummern	Gugummer	2	maurer	na
1708	MH F3	Buch	130376	9.55592	49.53858	Gegummern 	gegummern 	gegummern	Gugummer	1	maurer	na
1709	MH F4	Gerichtstetten	133647	9.5049	49.53499	Gegumern (f) 	gegumern 	gegummern	Gugummer	1	maurer	na
1710	MH F5	Eubigheim	130742	9.53977	49.5018	Gegummern 	gegummern 	gegummern	Gugummer	1	maurer	na
1711	MH F6	Epplingen	129154	9.62742	49.5054	die Gegummern (f) 	gegummern 	gegummern	Gugummer	1	maurer	na
1712	MH F7	Kupprichhausen-Lengenrieden	134059	9.62002	49.52627	Gummern	gummern	gummern	Gummer	1	maurer	na
