Ort	Longitude	Latitude	Levenshtein Item Min	z_score	morans_i
Lautenbach (Kreis Tann)	7.15877	47.9414	1	-0.13605710141810876	0.02970271730035612
Wasserburg Kreis Colmar (Wasserbourg)	7.15948	48.00283	2	0.3341873922037386	-0.1431528935897435
Sondernach	7.07276	47.99621	0	-0.6063015950399561	0.21282526655628656
Mittlach	7.03325	48.00405	0	-0.6063015950399561	0.18548767641130817
Murbach	7.1604	47.92318	1	-0.13605710141810876	0.021457705547727888
Lautenbachzell	7.14925	47.94057	1	-0.13605710141810876	0.030576158169128842
Sengern	7.12209	47.94246	0	-0.6063015950399561	0.0894525794138206
Rufach (Rouffach)	7.29696	47.95968	0	-0.6063015950399561	0.23350785036731037
Osenbach	7.21903	47.98623	0	-0.6063015950399561	0.27676923704094947
Westhalten	7.2595	47.95742	1	-0.13605710141810876	0.06029998541830319
Winzfelden (Wintzfelden)	7.19806	47.97442	9	3.62589884755667	-2.222844847934478
Gundolsheim	7.2942	47.92837	0	-0.6063015950399561	0.19357070656816647
Schweighausen Kreis Gebweiler (Schweighouse bei Lautenbach)	7.17716	47.93851	0	-0.6063015950399561	0.18042151730208394
Bergholzzell, Orschweier (Bergholtzzell, Orschwihr)	7.23501	47.9292	0	-0.6063015950399561	0.17547536463013821
Orschweier (Orschwihr)	7.23248	47.9323	2	0.3341873922037386	-0.11337490917190547
Sulzmatt (Soultzmatt), Sulzmatt (Soultzmatt)	7.23437	47.96595	1	-0.13605710141810876	0.05294571917087081
Bühl Landkreis Gebweiler (Buhl)	7.18638	47.92816	0	-0.6063015950399561	0.14223035010667223
Pfaffenheim, Pfaffenheim	7.2903	47.98827	0	-0.6063015950399561	0.2060624492942086
Dessenheim	7.48828	47.97561	0	-0.6063015950399561	0.17432809819353753
Bilzheim (Biltzheim)	7.38657	47.95675	0	-0.6063015950399561	0.19662991247760922
Oberenzen (Oberentzen), Oberenzen	7.37872	47.94354	1	-0.13605710141810876	0.05326020351977673
Niederenzen	7.38146	47.94864	1	-0.13605710141810876	0.050180471525301806
Niederhergheim	7.39795	47.9862	1	-0.13605710141810876	0.04019626148388088
Rüstenhart (Rustenhart)	7.46359	47.94159	3	0.8044318858255859	-0.3207732291419029
Oberhergheim, Oberhergheim	7.39442	47.96547	1	-0.13605710141810876	0.04046429769346878
Heiteren	7.53776	47.96942	0	-0.6063015950399561	0.2015813035398029
Obersaasheim	7.55885	47.98979	0	-0.6063015950399561	0.1337149564824202
Geiswasser	7.60042	47.97883	0	-0.6063015950399561	0.07276706382486485
Biengen, Biengen	7.68958	47.93875	2	0.3341873922037386	-0.013802246227281231
Wittnau	7.814	47.94661	2	0.3341873922037386	-0.03003973063791253
Kirchhofen	7.74356	47.91979	2	0.3341873922037386	0.045407226739875434
Norsingen	7.72683	47.93837	1	-0.13605710141810876	-0.008570086933655272
Wolfenweiler	7.76194	47.96231	0	-0.6063015950399561	-0.08167451656992475
Ebringen	7.77981	47.95761	1	-0.13605710141810876	-0.010184597223684998
Merzhausen	7.82532	47.96635	2	0.3341873922037386	0.014279366688028853
St. Georgen 	7.8056	47.97934	2	0.3341873922037386	0.024814854292156997
Haslach	7.82166	47.9895	2	0.3341873922037386	0.012265970927693798
Tiengen	7.71599	47.98216	3	0.8044318858255859	0.1101379653597961
Opfingen	7.71585	48.00052	0	-0.6063015950399561	-0.024017632567493376
Munzingen	7.69883	47.96873	0	-0.6063015950399561	0.010996839132274665
Mengen	7.71392	47.95851	2	0.3341873922037386	0.029286701313134888
Niederrimsingen	7.67114	47.98702	1	-0.13605710141810876	-0.0030059483358841105
Sölden	7.80967	47.93307	0	-0.6063015950399561	-0.015445455398721365
Schlatt	7.67473	47.92531	8	3.1556543539348225	-0.21413218641090603
Wittental	7.94267	48.00437	2	0.3341873922037386	0.014076527325657895
Stegen	7.96093	47.98418	3	0.8044318858255859	0.02497300380688598
Oberried	7.94506	47.93146	2	0.3341873922037386	0.04296195991229135
Horben	7.85911	47.93223	1	-0.13605710141810876	-0.007166108346400156
Kappel	7.90831	47.96423	0	-0.6063015950399561	-0.08298609231074178
Oderen, Oderen	6.97525	47.91008	2	0.3341873922037386	0.05708126493103123
Fellerlingen (Fellering), Fellerlingen (Fellering)	6.98613	47.89621	0	-0.6063015950399561	-0.08584134935808892
Hüsseren-Wesserling (Husseren-Wesserling)	6.98836	47.88519	9	3.62589884755667	0.25161154159312793
Mollau , Mollau 	6.97488	47.87245	1	-0.13605710141810876	-0.05166227426822402
Urbis, St. Amarintal (Urbès)	6.95521	47.88255	1	-0.13605710141810876	-0.032329094147114996
Ranspach	7.01113	47.88081	0	-0.6063015950399561	-0.2452309189560983
Mitzach	7.00519	47.87122	4	1.2746763794474334	0.37011516130142236
Malmerspach	7.03487	47.86486	8	3.1556543539348225	1.19858080883911
Weiler	7.07073	47.84351	6	2.215165366691128	1.0153396695506016
St. Amarin, St. Amarin	7.03186	47.87365	1	-0.13605710141810876	-0.06852476858847856
Moosch	7.04865	47.86081	1	-0.13605710141810876	-0.062206690100340335
Goldbach-Altenbach	7.10326	47.87359	1	-0.13605710141810876	-0.028895096013798336
Rimbach bei Gebweiler (Rimbach-près-Guebwiller)	7.15658	47.90483	0	-0.6063015950399561	0.05675563275732554
Geishausen	7.05832	47.88017	0	-0.6063015950399561	-0.2674078308869213
Rimbach-Zell (Rimbachzell), Rimbach-Zell (Rimbachzell)	7.17995	47.8995	1	-0.13605710141810876	0.021243426240577148
Sulz (Soultz-Haut-Rhin)	7.22862	47.88613	0	-0.6063015950399561	0.18021756153278526
Wünheim	7.20969	47.87406	1	-0.13605710141810876	0.04428875361367965
Gebweiler (Guebwiller), Gebweiler (Guebwiller) , Gebweiler (Guebwiller) , Gebweiler (Guebwiller)	7.21078	47.9095	0	-0.6063015950399561	0.20729668835713655
Berrweiler (Berrwiller)	7.21533	47.8484	0	-0.6063015950399561	0.12538222550117611
Pulversheim	7.30181	47.83432	1	-0.13605710141810876	0.035482224052226015
Bollweiler (Bollwiller)	7.25961	47.86006	0	-0.6063015950399561	0.2075845190258523
Ungersheim	7.30418	47.87789	0	-0.6063015950399561	0.26117616736345534
Rädersheim (Raedersheim), Rädersheim (Raedersheim)	7.28212	47.88747	1	-0.13605710141810876	0.04562670039546862
Isenheim (Issenheim)	7.25365	47.90288	0	-0.6063015950399561	0.2083444016203115
Merxheim	7.29205	47.91022	0	-0.6063015950399561	0.2066507034424226
Feldkirch	7.27197	47.86504	0	-0.6063015950399561	0.2862551148375708
Ensisheim	7.35432	47.86522	0	-0.6063015950399561	0.2203601421930028
Münchhausen (Munchhausen)	7.45274	47.86847	1	-0.13605710141810876	0.03363419799774229
Roggenhausen	7.46704	47.8888	0	-0.6063015950399561	0.0312929050752128
Hirzfelden	7.4473	47.90935	0	-0.6063015950399561	0.16547405111424954
Meienheim (Meyenheim)	7.35924	47.91132	0	-0.6063015950399561	0.19831854875113436
Regisheim (Réguisheim)	7.35308	47.89742	0	-0.6063015950399561	0.19994931230038424
Heimersdorf	7.24206	47.57224	9	3.62589884755667	2.062707867266427
Bettendorf	7.27676	47.58379	0	-0.6063015950399561	-0.4562581548666133
Weiler (Kreis Altkirch), Weiler (Kreis Altkirch)	7.31925	47.5857	0	-0.6063015950399561	-0.2277378200193909
Grenzingen	7.30068	47.56354	0	-0.6063015950399561	-0.22719036838511036
Largitzen	7.1873	47.56163	9	3.62589884755667	3.089435898886199
Bisel, Bisel	7.22032	47.53456	0	-0.6063015950399561	-0.23808039426368735
Roppenzweiler (Roppenzwiller)	7.33206	47.54091	1	-0.13605710141810876	-0.04878334914946499
Waldighofen	7.31605	47.55061	2	0.3341873922037386	0.0781777069624455
Rüderbach (Ruederbach), Rüderbach (Ruederbach)	7.26824	47.56144	0	-0.6063015950399561	-0.33921640080986687
Pfetterhausen (Pfetterhouse)	7.16635	47.50105	0	-0.6063015950399561	-0.35559883184900254
Mooslargue	7.21833	47.50939	1	-0.13605710141810876	-0.059224251875930424
Köstlach (Kœstlach)	7.27085	47.5062	0	-0.6063015950399561	-0.18591928962268311
Niedersept (Seppois-le-Bas), Niedersept (Seppois-le-Bas)	7.17622	47.53614	0	-0.6063015950399561	-0.5011558909781065
Dürlinsdorf (Durlinsdorf)	7.24121	47.48531	9	3.62589884755667	-0.14300612903113882
Mörnach (Mœrnach)	7.25681	47.50213	1	-0.13605710141810876	-0.04840186690606361
Bendorf	7.2816	47.48759	0	-0.6063015950399561	-0.14645674580043722
Lüxdorf (Ligsdorf)	7.3091	47.47235	0	-0.6063015950399561	-0.0468984460614482
Winkel	7.26347	47.46074	1	-0.13605710141810876	-0.00126677636927201
Oberranspach (Ranspach-le-Haut), Oberranspach (Ranspach-le-Haut)	7.4175	47.57697	0	-0.6063015950399561	0.030896889959451966
Obermichelbach (Michelbach-le-Haut)	7.44645	47.56623	1	-0.13605710141810876	0.01708682121305247
Attenschweiler (Attenschwiller)	7.46216	47.56912	1	-0.13605710141810876	0.026387043387916705
Volkensberg (Folgensbourg), Volkensberg (Folgensbourg)	7.4473	47.55147	0	-0.6063015950399561	0.055797549246330985
Wenzweiler (Wentzwiller)	7.48036	47.55042	0	-0.6063015950399561	0.0849402869382663
Oberhagental (Hagenthal-le-Haut)	7.46966	47.52221	1	-0.13605710141810876	0.02689613189901291
Niederhagental (Hagenthal-le-Bas)	7.47691	47.52383	1	-0.13605710141810876	0.027438820484677873
Mittelmüspach-Niedermüspach (Muespach)	7.3807	47.54728	1	-0.13605710141810876	0.01592930618705183
Buchsweiler (Bouxwiller)	7.34362	47.50479	2	0.3341873922037386	-0.05364819752908264
Dürmenach (Durmenach), Dürmenach (Durmenach)	7.3374	47.5271	0	-0.6063015950399561	-0.14006728934498347
Werenzhausen (Werentzhouse)	7.3579	47.51688	0	-0.6063015950399561	0.14135953020747552
Fislis	7.38288	47.50419	1	-0.13605710141810876	0.03006949922028299
Steinsulz (Steinsoultz)	7.34276	47.55541	8	3.1556543539348225	-0.07366370114685572
Berenzweiler (Berentzwiller)	7.3832	47.5856	1	-0.13605710141810876	-0.01327551656720173
Niederranspach (Ranspach-le-Bas)	7.44726	47.58851	0	-0.6063015950399561	0.06001349895676806
Sondersdorf	7.33509	47.48234	0	-0.6063015950399561	-0.0559173986168234
Oltingen (Oltingue), Oltingen (Oltingue), Oltingen (Oltingue)	7.39411	47.48862	0	-0.6063015950399561	0.1544697234850103
Leimen (Leymen)	7.48218	47.4954	1	-0.13605710141810876	0.0197023606620739
Rädersdorf (Raedersdorf)	7.3665	47.47487	0	-0.6063015950399561	0.13904149863915427
Lutter	7.38095	47.46702	0	-0.6063015950399561	0.13034527902810727
Biedertal (Biederthal)	7.44789	47.46978	0	-0.6063015950399561	0.1701947301486154
Kiffis	7.35848	47.4405	0	-0.6063015950399561	0.14992794872304246
Häsingen (Hésingue)	7.5211	47.57633	9	3.62589884755667	-0.5406181068289135
Buschweiler (Buschwiller)	7.50989	47.55993	0	-0.6063015950399561	0.005559704778759081
Hegenheim (Hégenheim)	7.52344	47.56115	0	-0.6063015950399561	0.019198900841298973
Sankt Ludwig (Saint-Louis) 	7.56351	47.58575	0	-0.6063015950399561	0.059336744990543575
Neuweiler (Neuwiller)	7.51526	47.52439	0	-0.6063015950399561	0.038433286049888736
Grenzach (Grenzach-Wyhlen)	7.66607	47.55136	2	0.3341873922037386	-0.028594712067321396
Burgfelden (Bourgfelden)	7.54705	47.57853	1	-0.13605710141810876	0.019363509642692685
Lümschweiler (Luemschwiller) und Tagolsheim	7.28747	47.65547	9	3.62589884755667	1.2314443302384366
Walheim	7.26432	47.63975	9	3.62589884755667	2.202310614707692
Aspach	7.23354	47.6401	0	-0.6063015950399561	-0.46500264136844244
Karspach (Carspach)	7.21307	47.61448	2	0.3341873922037386	0.3139331599539027
Altkirch, Altkirch	7.24009	47.62592	0	-0.6063015950399561	-0.34970352318620895
Wittersdorf	7.27817	47.62015	1	-0.13605710141810876	-0.07581510638935864
Emlingen	7.29244	47.62397	1	-0.13605710141810876	-0.061761528482698225
Hirzbach (Hirtzbach)	7.22017	47.59449	1	-0.13605710141810876	-0.07917306298525083
Hisingen (Hirsingue), Hisingen (Hirsingue)	7.25483	47.58601	5	1.7449208730692807	0.9199844537045317
Obersteinbrunn (Steinbrunn-le-Haut)	7.3467	47.65852	2	0.3341873922037386	0.12443049957379565
Geispitzen	7.42236	47.66739	0	-0.6063015950399561	-0.02630733428882189
Waltenheim	7.42684	47.65714	1	-0.13605710141810876	3.8759133527886786e-05
Uffheim	7.44285	47.65062	2	0.3341873922037386	-0.019404815181560182
Sierenz (Sierentz)	7.45597	47.6532	0	-0.6063015950399561	0.08442599078720639
Wahlbach	7.34876	47.63135	2	0.3341873922037386	0.1270369441719746
Niedermagstatt (Magstatt-le-Bas)	7.41155	47.6393	1	-0.13605710141810876	-0.0023257726208594114
Stetten, Stetten	7.42942	47.6261	9	3.62589884755667	0.07430962994368286
Bartenheim	7.47707	47.63392	1	-0.13605710141810876	0.02575124133749063
Franken	7.35483	47.59947	9	3.62589884755667	0.8873404863650399
Jettingen	7.36877	47.59592	0	-0.6063015950399561	-0.060517426693625885
Helfrantskirch (Helfrantzkirch)	7.41694	47.6072	2	0.3341873922037386	-0.02905305827124903
Niedermichelbach (Michelbach-le-Bas), Niedermichelbach (Michelbach-le-Bas), Niedermichelbach (Michelbach-le-Bas), Niedermichelbach (Michelbach-le-Bas)	7.46442	47.59288	0	-0.6063015950399561	0.10714241238102101
Kappeln (Kappelen)	7.44156	47.61975	0	-0.6063015950399561	-0.027772406753876093
Kötzingen (Kœtzingue), Kötzingen (Kœtzingue)	7.394	47.65091	0	-0.6063015950399561	-0.00561433533622045
Zässingen (Zaessingue)	7.3676	47.62375	1	-0.13605710141810876	-0.012475229691024417
Istein 	7.53541	47.66186	0	-0.6063015950399561	0.056290008304647456
Efringen (Efringen-Kirchen), Kirchen (Efringen-Kirchen)	7.56471	47.64989	0	-0.6063015950399561	0.06287030735384573
Egringen und Fischingen	7.59628	47.66366	2	0.3341873922037386	-0.023641414257627176
Schallbach	7.62759	47.65706	2	0.3341873922037386	-0.03871296818034984
Wittlingen	7.64842	47.6562	1	-0.13605710141810876	0.012111000243137654
Wollbach	7.65387	47.67054	0	-0.6063015950399561	0.030518531278125528
Rümmingen	7.64143	47.64099	0	-0.6063015950399561	0.024968550443995857
Binzen	7.62403	47.63133	1	-0.13605710141810876	0.01372290321036589
(Weil am Rhein und) Eimeldingen	7.59518	47.63113	2	0.3341873922037386	-0.03046013567889454
Märkt	7.58103	47.627	0	-0.6063015950399561	0.045776576399657015
Rosenau	7.53493	47.63685	1	-0.13605710141810876	0.020863301836106577
Neuweg-Bartenheim	7.52868	47.62399	0	-0.6063015950399561	0.02281173559850078
Boltzheim (Blotzheim), Boltzheim (Blotzheim), Boltzheim (Blotzheim)	7.49611	47.60128	0	-0.6063015950399561	0.04167262509838896
Neudorf (Village-Neuf)	7.57149	47.60532	1	-0.13605710141810876	0.01578736370774929
Hüningen (Huningue)	7.58374	47.5912	7	2.6854098603129755	-0.4635880093898021
Weil am Rhein	7.63299	47.59278	0	-0.6063015950399561	0.047372391298222315
Lörrach, Lörrach 	7.66409	47.61258	0	-0.6063015950399561	0.0630371446038626
Tumringen	7.65564	47.62739	0	-0.6063015950399561	0.04266746343929401
Haltingen	7.61378	47.61384	0	-0.6063015950399561	0.016643645510698295
Ötlingen	7.62133	47.62261	0	-0.6063015950399561	0.06451958617026131
Hägelberg	7.72778	47.66132	0	-0.6063015950399561	-0.03365244111148285
Schopfheim (/Grenzach, aber gestrichen)	7.82315	47.64973	0	-0.6063015950399561	-0.13256787309828716
Haagen	7.67898	47.63703	0	-0.6063015950399561	-0.09640257797863797
Hauingen	7.69375	47.64287	2	0.3341873922037386	0.005925120017696047
Brombach (/Maulburg, aber gestrichen)	7.69236	47.63395	1	-0.13605710141810876	-0.0015128696256526443
Steinen	7.73911	47.64447	0	-0.6063015950399561	-0.025287404845139073
Höllstein	7.74574	47.63943	2	0.3341873922037386	0.0017287887275949448
Hüsingen	7.74114	47.63121	1	-0.13605710141810876	0.003001498231098051
Maulburg 	7.77782	47.64075	0	-0.6063015950399561	-0.07614694358697753
Wiechs	7.81236	47.63655	0	-0.6063015950399561	-0.10766083836816184
Nordschwaben	7.81682	47.6184	0	-0.6063015950399561	-0.1358542003845594
Adelhausen	7.76116	47.61477	1	-0.13605710141810876	-0.015775783743797896
Minseln	7.79067	47.60301	1	-0.13605710141810876	0.004233311283327777
Eichsel (GID von Obereichsel)	7.75815	47.59842	0	-0.6063015950399561	-0.02711118417808345
Inzlingen	7.68772	47.58811	3	0.8044318858255859	-0.0010994818918674096
Karzau (Karsau) 	7.79868	47.58875	1	-0.13605710141810876	0.0055813804626940995
Degerfelden, Degerfelden	7.74584	47.5696	0	-0.6063015950399561	0.017455127961413942
Nollingen	7.7716	47.57363	9	3.62589884755667	-0.6443533576602231
Rheinfelden-Stadt (Baden)	7.78875	47.55945	0	-0.6063015950399561	0.01087634110849375
Wyhlen	7.69103	47.54989	1	-0.13605710141810876	0.003454496853814966
Fahrnau	7.83602	47.66179	2	0.3341873922037386	0.08263270400910383
Kürnberg	7.86873	47.6649	1	-0.13605710141810876	-0.0555018752276192
Hasel	7.89786	47.65393	2	0.3341873922037386	0.09925303826149995
Niedergebisbach	7.99251	47.65054	8	3.1556543539348225	1.7612848381103932
Altenschwand	7.976	47.63697	1	-0.13605710141810876	-0.09340483556794317
Hütten	7.94873	47.62902	9	3.62589884755667	1.7353857329144653
Bergalingen, Bergalingen	7.95943	47.61266	1	-0.13605710141810876	-0.05246217713984859
Willaringen	7.97281	47.60577	2	0.3341873922037386	0.1397533560647641
Öfflingen (Öflingen)	7.91396	47.59228	3	0.8044318858255859	0.13922569705331772
Schwörstadt	7.87989	47.59379	0	-0.6063015950399561	-0.03991272295587714
Dossenbach	7.85693	47.61597	2	0.3341873922037386	0.08148448391741284
Eichen	7.83816	47.6471	0	-0.6063015950399561	-0.13787897222188478
Wallbach	7.91336	47.56871	1	-0.13605710141810876	-0.031196242837300915
Obersäckingen	7.96171	47.57476	1	-0.13605710141810876	-0.03501199093373523
Friesen	7.15001	47.56535	2	0.3341873922037386	0.2864453429560298
Hindlingen	7.13734	47.57341	2	0.3341873922037386	0.18399622168037735
Fessenheim (Gutenstein), Fessenheim	7.53712	47.91578	0	-0.6063015950399561	0.15299731943309733
Blodelsheim	7.53396	47.88426	2	0.3341873922037386	-0.035253315816359675
Rumersheim (Rumersheim-le-Haute)	7.51712	47.85248	1	-0.13605710141810876	-0.0004933155022431785
Buggingen	7.63735	47.8479	1	-0.13605710141810876	-0.046315990799182555
Seefelden	7.63962	47.85945	1	-0.13605710141810876	-0.05244857180988556
Heitersheim	7.66768	47.87108	1	-0.13605710141810876	-0.03249129462120605
Eschbach (bei Heitersheim)	7.65221	47.8908	9	3.62589884755667	0.7061135887379271
Bremgarten (Hartheim)	7.62385	47.91694	0	-0.6063015950399561	0.019604403978793858
Grißheim (Grissheim) 	7.59238	47.87313	1	-0.13605710141810876	-0.043338969999312305
Zienken (Müllheim)	7.57779	47.84303	2	0.3341873922037386	0.056312772705005704
Tunsel	7.66581	47.90315	0	-0.6063015950399561	-0.13271865165224514
Wettelbrunn	7.69689	47.87134	1	-0.13605710141810876	-0.028892184491676225
Ballrechten-Dottingen	7.70076	47.86061	0	-0.6063015950399561	-0.17090332280199827
Laufen	7.68471	47.8434	1	-0.13605710141810876	-0.03177617513690267
Sulzburg	7.70727	47.84122	1	-0.13605710141810876	-0.03563917521954103
Untermünstertal-Ziegelplatz (Untermünstertal)	7.78649	47.85518	0	-0.6063015950399561	-0.0069131744597070175
Untermünstertal-Rotenbuck	7.79435	47.84136	3	0.8044318858255859	-0.04443877894632312
Staufen (bei Freiburg)	7.72962	47.88166	0	-0.6063015950399561	-0.13692050073503226
Grunern bei Müllheim	7.72184	47.87162	0	-0.6063015950399561	-0.11877645936228161
Bad Krozingen	7.70333	47.91813	1	-0.13605710141810876	-0.00986376017618077
Obermünstertal-Krumlinden (Obermünstertal), Obermünstertal-Krumlinden (Obermünstertal)	7.81186	47.87153	0	-0.6063015950399561	0.024641187905188294
Wieden	7.8814	47.84169	3	0.8044318858255859	0.03420215615952493
Todtnauberg	7.94335	47.85074	1	-0.13605710141810876	-0.038126470948030955
Sankt Wilhelm	7.94887	47.89511	1	-0.13605710141810876	-0.015495940801573758
Hofsgrund	7.89778	47.90096	1	-0.13605710141810876	-0.015399946344260678
Obermünstertal-Stohren	7.87525	47.8938	3	0.8044318858255859	0.021276066380385494
Obermünstertal-Spielweg	7.83588	47.87776	2	0.3341873922037386	-0.018490242937757126
Dollern (Dolleren), Dollern (Dolleren)	6.93211	47.80559	0	-0.6063015950399561	-0.09843007446631705
Oberbruck	6.94324	47.80838	2	0.3341873922037386	0.07142927742972845
Rimbach-Pès-Masevaux)	6.9473	47.82212	2	0.3341873922037386	0.07881994594422416
Kirchberg-Wegscheid	6.95965	47.79904	0	-0.6063015950399561	-0.15148025600631615
Sewen, Sewen	6.90688	47.80694	0	-0.6063015950399561	-0.06980911038226496
Masmünster (Masevaux), Masmünster (Masevaux)	6.99386	47.7727	0	-0.6063015950399561	-0.445715824214052
Niederbruck	6.97173	47.78361	1	-0.13605710141810876	-0.036357160263534874
Oberburbach (Bourbach-Les-Haut)	7.02973	47.7953	9	3.62589884755667	2.542048716901111
Niederburbach (Bourbach-Le-Bas)	7.05868	47.77527	4	1.2746763794474334	0.9666112427149602
Sentheim	7.0544	47.75581	1	-0.13605710141810876	-0.09885874303372909
Aue (Lauw), Aue (Lauw)	7.02216	47.75778	0	-0.6063015950399561	-0.42831449322034615
Leimbach, Leimbach	7.09999	47.79305	1	-0.13605710141810876	-0.08358643318792773
Tann (Thann)	7.10335	47.81019	1	-0.13605710141810876	-0.06499165976851878
Alttann (Vieux-Thann)	7.12206	47.80704	9	3.62589884755667	1.060982357290956
Tann-Bitschweiler (Bitschwiller-Lès-Thann)	7.07947	47.82929	0	-0.6063015950399561	-0.31226216211923224
Oberasbach (Aspach-Le-Haute)	7.13352	47.77692	0	-0.6063015950399561	-0.3999833807576212
Niederasbach (Aspach-Le-Bas)	7.15065	47.7618	1	-0.13605710141810876	-0.06766779449680634
Steinbach	7.15487	47.82041	0	-0.6063015950399561	-0.04048839754677119
Rammersmatt, Rammersmatt	7.07084	47.78935	0	-0.6063015950399561	-0.4942712877093756
Uffholz	7.17804	47.81981	1	-0.13605710141810876	-0.007308453457765585
Sennheim (Cerany)	7.17837	47.80918	0	-0.6063015950399561	-0.11961430595106941
Wittelsheim, Wittelsheim	7.24063	47.81047	0	-0.6063015950399561	0.10319000827041827
Staffelfelden	7.25504	47.82648	0	-0.6063015950399561	0.10906473511572774
Wattweiler (Wattwiller)	7.17766	47.83549	1	-0.13605710141810876	-0.005516962339769428
Lutterbach	7.28171	47.7605	7	2.6854098603129755	-0.19365783877466075
Mülhausen, Mülhausen	7.34375	47.7517	0	-0.6063015950399561	-0.10053870677811892
Rülisheim	7.35868	47.82216	2	0.3341873922037386	-0.06020756306718593
Wittenheim	7.33993	47.81085	0	-0.6063015950399561	0.07946884056264611
Kingersheim	7.33579	47.79025	0	-0.6063015950399561	0.053711578309108984
Illzach, Napoleonsinsel (Ile Napoléon), Illzach	7.34839	47.78217	0	-0.6063015950399561	0.07274926472212147
Sausheim	7.3698	47.78852	0	-0.6063015950399561	0.08647923363214197
Baldersheim, Baldersheim	7.37806	47.80152	1	-0.13605710141810876	0.024634151302303755
Modenheim, Modenheim	7.35997	47.76894	0	-0.6063015950399561	-0.03041565394589454
Battenheim	7.38278	47.81739	1	-0.13605710141810876	0.04756678898521036
Eichwald (Chalampé)	7.53969	47.81643	2	0.3341873922037386	-0.034392495579901206
Neuenburg (am Rhein)	7.56012	47.81393	7	2.6854098603129755	0.01845848254961177
Hügelheim	7.6208	47.82868	1	-0.13605710141810876	-0.049994005617448836
Dattingen	7.65681	47.83383	2	0.3341873922037386	0.11091746098631791
Zunzingen	7.65195	47.82164	2	0.3341873922037386	0.08697897997006825
Auggen	7.59221	47.78776	2	0.3341873922037386	0.03547394104263098
Lipburg	7.65665	47.78685	1	-0.13605710141810876	-0.025300582888591473
Feldberg	7.64081	47.7737	1	-0.13605710141810876	-0.023965906737369907
Obereggenen, Niedereggenen	7.64434	47.75677	0	-0.6063015950399561	-0.1481595741708785
Schliengen	7.57624	47.75579	0	-0.6063015950399561	0.009333343805036491
Homburg Kreis Mülhausen (Hombourg)	7.50503	47.75908	1	-0.13605710141810876	0.009741636653479033
Ottmarsheim	7.50646	47.78661	0	-0.6063015950399561	0.0008827287872984335
Banzenheim (Bantzenheim)	7.51396	47.82468	0	-0.6063015950399561	0.031000252407565404
Britzingen	7.67237	47.82744	1	-0.13605710141810876	-0.03637893700874802
Badenweiler	7.67934	47.80555	9	3.62589884755667	0.24282640203453512
Schweighof	7.69904	47.80743	2	0.3341873922037386	0.06687043410195197
Marzell bei Kandern	7.72688	47.77116	2	0.3341873922037386	0.07184071133436987
Bürchau	7.82686	47.77616	2	0.3341873922037386	0.07245202650045142
Neuenweg, Landkreis Lörrach	7.8271	47.79543	0	-0.6063015950399561	-0.14567243012428333
Malsburg, Malsburg	7.70866	47.73257	3	0.8044318858255859	0.09901564109399916
Todtnau	7.94634	47.82887	1	-0.13605710141810876	-0.02846699931400062
Schlechtnau	7.93888	47.8175	2	0.3341873922037386	0.09233470044264273
Geschwend	7.93964	47.80434	1	-0.13605710141810876	-0.0537283368310901
Utzenfeld	7.91301	47.80054	1	-0.13605710141810876	-0.049172673100244424
Aitern	7.89522	47.80317	1	-0.13605710141810876	-0.03678893127218177
Böllen	7.84054	47.80226	0	-0.6063015950399561	-0.15998760912951443
Schönenberg	7.88227	47.79265	2	0.3341873922037386	0.0760379208160508
Schönau	7.89443	47.78637	0	-0.6063015950399561	-0.16456922846537736
Tunau	7.92311	47.78574	2	0.3341873922037386	0.15314965323479446
Präg	7.97232	47.77964	3	0.8044318858255859	0.385737530043613
Präg-Herrenschwand	7.95327	47.76746	2	0.3341873922037386	0.1269813277432127
Todtmoos, Todtmoos, Todtmoos (-Rütte), Todtmoos , Todtmoos	8.00438	47.74133	0	-0.6063015950399561	-0.38876635100594364
Fröhnd	7.88397	47.7603	1	-0.13605710141810876	-0.03503063866550568
Gewenheim	7.0913	47.75291	10	4.096143341178517	2.245126884953749
Obersulzbach Kreis Tann (Soppe-Le-Haut)	7.05724	47.73372	0	-0.6063015950399561	-0.4296923610312884
Niedersulzbach (soppe-Le-Bas)	7.09079	47.71688	10	4.096143341178517	2.930721953740057
Oberburnhaupt (Burnhaupt-Le-Haut)	7.14988	47.72886	0	-0.6063015950399561	-0.32818829193870364
Niederburnhaupt (Burnhaupt-Le-Bas)	7.16039	47.71674	0	-0.6063015950399561	-0.44053208456609866
Bretten Landkreis Altkirch	7.0716	47.69963	10	4.096143341178517	3.1623939705114514
St Kosman (Saint-Cosme)	7.06248	47.68339	9	3.62589884755667	3.0551441935576595
Gildweiler (Gildwiller), Falkweiler, Hecken	7.13461	47.6894	3	0.8044318858255859	0.7659683503182816
Diefmatten Kreis Altkirch	7.11319	47.70828	0	-0.6063015950399561	-0.549176607428001
Schweighausem (Schweighouse-Thann)	7.16714	47.75272	1	-0.13605710141810876	-0.08244245020393955
Reinigen	7.2319	47.74911	1	-0.13605710141810876	-0.03326259768370952
Niedermorschweiler (Morschwiller-Le-Bas)	7.26699	47.73596	9	3.62589884755667	0.6059110961155858
Didenheim	7.30295	47.71749	0	-0.6063015950399561	-0.1554647631425302
Hochstatt	7.28072	47.70069	2	0.3341873922037386	0.09809442731543633
